I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,3,21,0,2,1065.186768,363.616520,414.623148,1811.132668,161064,12254896,0,80532,0,0
10000000,3,22,0,2,416.724948,25.517074,227.340921,663.128335,5756332,19985024,0,356608,643,643
10000000,3,23,0,2,1843.999800,19.244462,109.310482,2340.855036,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,2,1146.138181,368.403476,548.538214,1867.189322,161064,12254896,0,80532,0,0
10000000,3,22,1,2,504.773609,25.305995,284.208993,790.304689,5756332,19985024,0,356608,643,643
10000000,3,23,1,2,2358.872614,18.040981,236.608931,2850.882849,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,4,551.407307,183.355687,217.945023,938.145939,161064,12254896,0,80532,0,0
10000000,3,22,0,4,301.181936,12.712701,123.335209,417.367665,5756332,19985024,0,356608,643,643
10000000,3,23,0,4,1905.709936,9.440648,44.793720,2368.580270,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,4,598.983255,186.367476,281.858180,967.670834,161064,12254896,0,80532,0,0
10000000,3,22,1,4,326.533253,12.782513,143.056242,476.939904,5756332,19985024,0,356608,643,643
10000000,3,23,1,4,3001.971442,9.079293,85.707160,3510.466619,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,8,354.197440,99.774739,128.877528,613.695271,161064,12254896,0,80532,0,0
10000000,3,22,0,8,392.546421,6.497351,94.334713,614.443454,5756332,19985024,0,356608,643,643
10000000,3,23,0,8,1956.326461,4.954595,21.782023,2482.041184,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,8,404.198584,99.762108,155.748281,629.222153,161064,12254896,0,80532,0,0
10000000,3,22,1,8,435.498598,6.547373,128.699920,635.093457,5756332,19985024,0,356608,643,643
10000000,3,23,1,8,4907.961405,4.669482,85.269331,5821.065801,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,16,325.003096,50.845621,79.078163,476.570215,161064,12254896,0,80532,0,0
10000000,3,22,0,16,349.169101,3.319784,63.617402,512.154135,5756332,19985024,0,356608,643,643
10000000,3,23,0,16,1968.385648,2.692987,14.378742,2339.307320,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,16,330.634289,49.301634,79.245690,480.290946,161064,12254896,0,80532,0,0
10000000,3,22,1,16,360.708861,3.341415,72.405623,493.654905,5756332,19985024,0,356608,643,643
10000000,3,23,1,16,5911.599517,2.432865,53.230874,7139.003921,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,24,324.991504,35.240044,60.431955,485.566544,161064,12254896,0,80532,0,0
10000000,3,22,0,24,342.292043,2.280309,49.403447,476.924899,5756332,19985024,0,356608,643,643
10000000,3,23,0,24,3725.558076,1.757736,13.365138,2625.802292,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,24,317.370284,33.751570,54.262309,486.325886,161064,12254896,0,80532,0,0
10000000,3,22,1,24,352.363989,2.249458,55.427928,455.929480,5756332,19985024,0,356608,643,643
10000000,3,23,1,24,6665.261416,1.674632,31.750074,7252.480481,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,32,325.195372,25.001371,46.362417,485.571403,161064,12254896,0,80532,0,0
10000000,3,22,0,32,350.113891,1.793788,44.944555,421.442517,5756332,19985024,0,356608,643,643
10000000,3,23,0,32,9104.167432,1.522956,12.591155,2858.037223,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,32,330.264861,24.753831,43.680301,488.260698,161064,12254896,0,80532,0,0
10000000,3,22,1,32,352.021453,1.783917,44.418562,425.649519,5756332,19985024,0,356608,643,643
10000000,3,23,1,32,6834.246508,1.355959,35.632081,7704.825314,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,40,360.870246,22.160889,45.323111,498.791473,161064,12254896,0,80532,0,0
10000000,3,22,0,40,395.736854,1.582959,51.111571,441.040124,5756332,19985024,0,356608,643,643
10000000,3,23,0,40,7240.771246,1.242114,12.292361,7115.049843,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,40,331.876260,22.162180,40.411758,502.344346,161064,12254896,0,80532,0,0
10000000,3,22,1,40,367.418607,1.600350,41.225703,422.947261,5756332,19985024,0,356608,643,643
10000000,3,23,1,40,7415.085208,1.113959,33.803672,8416.420150,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,48,363.475707,21.866316,44.503826,503.292076,161064,12254896,0,80532,0,0
10000000,3,22,0,48,402.904123,1.541667,44.888972,427.118221,5756332,19985024,0,356608,643,643
10000000,3,23,0,48,7387.802607,1.268825,11.779100,3622.817977,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,48,347.272125,22.929313,38.890352,514.453619,161064,12254896,0,80532,0,0
10000000,3,22,1,48,376.149355,1.490534,37.264103,406.819711,5756332,19985024,0,356608,643,643
10000000,3,23,1,48,7666.870714,1.008514,34.406958,9090.955092,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,56,358.766521,23.404923,44.787738,512.028093,161064,12254896,0,80532,0,0
10000000,3,22,0,56,416.127963,1.379209,45.244868,413.534271,5756332,19985024,0,356608,643,643
10000000,3,23,0,56,9245.435908,1.048025,10.994676,4258.437747,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,56,351.291858,24.927679,37.807656,511.754511,161064,12254896,0,80532,0,0
10000000,3,22,1,56,378.439022,1.366369,36.361703,402.296284,5756332,19985024,0,356608,643,643
10000000,3,23,1,56,7800.674912,0.929560,32.905873,9556.492440,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,64,349.547332,23.641173,43.945671,516.979446,161064,12254896,0,80532,0,0
10000000,3,22,0,64,425.924066,1.419661,44.131379,405.349696,5756332,19985024,0,356608,643,643
10000000,3,23,0,64,7344.085180,1.034214,10.626410,7233.231020,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,64,353.126017,25.000361,37.561425,516.071826,161064,12254896,0,80532,0,0
10000000,3,22,1,64,383.099594,1.470953,35.221134,394.372181,5756332,19985024,0,356608,643,643
10000000,3,23,1,64,8017.132727,0.901459,33.340472,9948.252783,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,128,303.208018,27.286790,46.503002,278.234306,161064,12254896,0,80532,0,0
10000000,3,22,0,128,289.374929,2.008437,45.292499,295.803567,5756332,19985024,0,356608,643,643
10000000,3,23,0,128,9520.294073,1.898572,10.401609,8098.947052,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,128,270.721802,27.649346,37.455981,273.064752,161064,12254896,0,80532,0,0
10000000,3,22,1,128,286.693372,1.997946,32.674263,329.107607,5756332,19985024,0,356608,643,643
10000000,3,23,1,128,7718.078802,1.438532,33.172545,9795.820808,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,0,1987.856860,614.625147,803.316409,2452.238917,161064,12254896,0,80532,0,0
10000000,3,22,0,0,581.351568,49.065852,426.405605,387.852068,5756332,19985024,0,356608,643,0
10000000,3,23,0,0,1254.115029,36.631214,138.131686,358.501018,99024410,19999976,0,357142,713076,0
10000000,3,21,1,0,2104.455112,616.287689,1070.768498,2461.592500,161064,12254896,0,80532,0,0
10000000,3,22,1,0,768.066075,49.302023,587.449671,390.839066,5756332,19985024,0,356608,643,0
10000000,3,23,1,0,1665.254164,36.504528,285.963870,354.582899,99024410,19999976,0,357142,713076,0
10000000,3,21,0,1,1996.922690,713.254212,810.213028,3366.524723,161064,12254896,0,80532,0,0
10000000,3,22,0,1,590.042542,50.386879,431.669062,1016.541461,5756332,19985024,0,356608,643,643
10000000,3,23,0,1,1261.189864,36.227567,140.800191,1589.942255,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,1,2116.694569,713.710712,1073.685383,3478.441621,161064,12254896,0,80532,0,0
10000000,3,22,1,1,764.775951,50.146690,589.360403,1262.962690,5756332,19985024,0,356608,643,643
10000000,3,23,1,1,1661.362762,37.029412,288.623534,1852.090853,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,2,1057.019411,359.663847,414.422076,1804.471222,161064,12254896,0,80532,0,0
10000000,3,22,0,2,415.535345,24.963070,227.642526,663.088222,5756332,19985024,0,356608,643,643
10000000,3,23,0,2,1812.403775,18.678728,108.650270,1794.347743,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,2,1154.128941,367.902103,548.393590,1858.317420,161064,12254896,0,80532,0,0
10000000,3,22,1,2,502.529326,25.053653,284.187062,790.712222,5756332,19985024,0,356608,643,643
10000000,3,23,1,2,2365.225136,18.043411,232.705505,2845.792931,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,4,556.237660,185.142418,218.353825,941.434361,161064,12254896,0,80532,0,0
10000000,3,22,0,4,302.778016,12.795433,123.468800,409.973033,5756332,19985024,0,356608,643,643
10000000,3,23,0,4,1836.308556,9.666618,44.803077,2257.735625,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,4,602.665276,186.649693,281.700354,969.695772,161064,12254896,0,80532,0,0
10000000,3,22,1,4,327.562367,12.628676,142.672031,476.153436,5756332,19985024,0,356608,643,643
10000000,3,23,1,4,2945.388376,9.085944,86.334594,3505.031612,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,8,355.628542,99.832908,128.950718,615.239131,161064,12254896,0,80532,0,0
10000000,3,22,0,8,390.523421,6.479010,92.386327,613.873732,5756332,19985024,0,356608,643,643
10000000,3,23,0,8,3592.107527,5.631853,21.787633,2429.745182,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,8,407.314518,99.554746,155.749467,630.615365,161064,12254896,0,80532,0,0
10000000,3,22,1,8,434.920921,6.524483,128.999709,635.246705,5756332,19985024,0,356608,643,643
10000000,3,23,1,8,4746.382311,4.754936,78.983806,5825.664330,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,16,309.259176,49.465330,68.869779,474.271463,161064,12254896,0,80532,0,0
10000000,3,22,0,16,346.854652,3.316204,62.550245,527.036785,5756332,19985024,0,356608,643,643
10000000,3,23,0,16,2117.404290,2.512379,14.380702,2597.126960,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,16,336.989545,48.763239,78.789158,481.259155,161064,12254896,0,80532,0,0
10000000,3,22,1,16,360.389537,3.300982,75.444732,493.192951,5756332,19985024,0,356608,643,643
10000000,3,23,1,16,5866.150527,2.515979,53.530975,7141.922913,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,24,323.570685,35.210723,59.440861,495.320183,161064,12254896,0,80532,0,0
10000000,3,22,0,24,352.090618,2.267258,49.428887,487.361359,5756332,19985024,0,356608,643,643
10000000,3,23,0,24,3729.259332,2.027157,13.342497,4493.330037,99024410,19999976,0,357142,713076,713076
