model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
er-1m-8m,1000000,8000000,1,2,929.793807,100000,0,330.303791,39510,55197,664169,0,-1,-1,2021-09-28.03:54:52
ba-1m-8m,1000000,7999964,1,3,542.452845,0,100000,34.932891,22169,0,155486,22169,-1,-1,2021-09-28.04:00:47
er-1m-8m,1000000,8000000,1,3,863.164761,0,100000,39.345167,39510,0,435368,39510,-1,-1,2021-09-28.04:01:37
ba-1m-8m,1000000,7999964,1,2,631.633798,0,100000,261.14744,22169,0,310972,0,-1,-1,2021-09-28.04:07:02
er-1m-8m,1000000,8000000,1,2,934.546318,0,100000,379.091796,39510,0,870736,0,-1,-1,2021-09-28.04:08:06
ba-1m-8m,1000000,7999964,1,3,559.383304,100000,0,158.521523,22169,166722,1856147,358468,-1,-1,2021-09-28.04:14:00
er-1m-8m,1000000,8000000,1,3,865.747989,100000,0,83.402671,39510,66758,664169,434218,-1,-1,2021-09-28.04:14:50
ba-1m-8m,1000000,7999964,1,13,555.319272,100000,0,231.933494,22169,156375,1711731,104530,4,-1,2021-09-28.04:20:06
er-1m-8m,1000000,8000000,1,13,858.132862,100000,0,120.620037,39510,62720,631097,53556,5,-1,2021-09-28.04:20:56
ba-1m-8m,1000000,7999964,1,2,630.092572,100000,0,1222.14911,22169,111826,1856147,0,-1,-1,2021-09-28.04:56:18
er-1m-8m,1000000,8000000,1,2,925.855739,100000,0,328.901597,39510,55197,664169,0,-1,-1,2021-09-28.04:57:22
ba-1m-8m,1000000,7999964,1,3,541.782495,0,100000,35.288484,22169,0,155486,22169,-1,-1,2021-09-28.05:03:17
er-1m-8m,1000000,8000000,1,3,863.824034,0,100000,39.309844,39510,0,435368,39510,-1,-1,2021-09-28.05:04:07
ba-1m-8m,1000000,7999964,1,2,629.534357,0,100000,258.529182,22169,0,310972,0,-1,-1,2021-09-28.05:09:31
er-1m-8m,1000000,8000000,1,2,928.753502,0,100000,386.247132,39510,0,870736,0,-1,-1,2021-09-28.05:10:36
ba-1m-8m,1000000,7999964,1,3,552.08199,100000,0,158.418124,22169,166722,1856147,358468,-1,-1,2021-09-28.05:16:31
er-1m-8m,1000000,8000000,1,3,863.689004,100000,0,82.848503,39510,66758,664169,434218,-1,-1,2021-09-28.05:17:20
ba-1m-8m,1000000,7999964,1,13,554.623187,100000,0,231.34699,22169,156375,1711731,104530,4,-1,2021-09-28.05:22:36
er-1m-8m,1000000,8000000,1,13,856.423961,100000,0,119.700134,39510,62720,631097,53556,5,-1,2021-09-28.05:23:25
ba-1m-8m,1000000,7999964,1,2,633.538665,100000,0,1227.67933,22169,111826,1856147,0,-1,-1,2021-09-28.05:58:49
er-1m-8m,1000000,8000000,1,2,924.72536,100000,0,328.468268,39510,55197,664169,0,-1,-1,2021-09-28.05:59:53
ba-1m-8m,1000000,7999964,1,3,544.841321,0,100000,34.957635,22169,0,155486,22169,-1,-1,2021-09-28.06:05:48
er-1m-8m,1000000,8000000,1,3,863.145461,0,100000,39.430185,39510,0,435368,39510,-1,-1,2021-09-28.06:06:38
ba-1m-8m,1000000,7999964,1,2,631.548566,0,100000,260.74038,22169,0,310972,0,-1,-1,2021-09-28.06:12:02
er-1m-8m,1000000,8000000,1,2,937.721414,0,100000,382.547768,39510,0,870736,0,-1,-1,2021-09-28.06:13:07
ba-1m-8m,1000000,7999964,1,3,555.897683,100000,0,158.249952,22169,166722,1856147,358468,-1,-1,2021-09-28.06:19:02
er-1m-8m,1000000,8000000,1,3,858.359127,100000,0,82.758091,39510,66758,664169,434218,-1,-1,2021-09-28.06:19:51
ba-1m-8m,1000000,7999964,1,13,550.587593,100000,0,231.613288,22169,156375,1711731,104530,4,-1,2021-09-28.06:25:07
er-1m-8m,1000000,8000000,1,13,866.674548,100000,0,120.213825,39510,62720,631097,53556,5,-1,2021-09-28.06:25:57
ba-1m-8m,1000000,7999964,1,2,629.404623,100000,0,1226.451067,22169,111826,1856147,0,-1,-1,2021-09-28.07:01:20
er-1m-8m,1000000,8000000,1,2,923.566571,100000,0,334.190975,39510,55197,664169,0,-1,-1,2021-09-28.07:02:24
ba-1m-8m,1000000,7999964,1,3,546.090947,0,100000,34.870695,22169,0,155486,22169,-1,-1,2021-09-28.07:08:19
er-1m-8m,1000000,8000000,1,3,864.320342,0,100000,40.366975,39510,0,435368,39510,-1,-1,2021-09-28.07:09:09
ba-1m-8m,1000000,7999964,1,2,630.145881,0,100000,260.627551,22169,0,310972,0,-1,-1,2021-09-28.07:14:34
er-1m-8m,1000000,8000000,1,2,932.434189,0,100000,381.791402,39510,0,870736,0,-1,-1,2021-09-28.07:15:38
ba-1m-8m,1000000,7999964,1,3,564.320809,100000,0,164.78323,22169,166722,1856147,358468,-1,-1,2021-09-29.09:57:10
er-1m-8m,1000000,8000000,1,3,912.203893,100000,0,88.23962,39510,66758,664169,434218,-1,-1,2021-09-29.09:58:00
ba-1m-8m,1000000,7999964,1,13,559.118372,100000,0,238.852807,22169,156375,1711731,104530,4,-1,2021-09-29.10:03:21
er-1m-8m,1000000,8000000,1,13,855.490159,100000,0,119.496399,39510,62720,631097,53556,5,-1,2021-09-29.10:04:11
ba-1m-8m,1000000,7999964,1,2,635.58253,100000,0,1231.763918,22169,111826,1856147,0,-1,-1,2021-09-29.10:09:41
er-1m-8m,1000000,8000000,1,2,943.010335,100000,0,335.440473,39510,55197,664169,0,-1,-1,2021-09-29.10:10:45
ba-1m-8m,1000000,7999964,1,3,545.599349,0,100000,35.515776,22169,0,155486,22169,-1,-1,2021-09-29.10:16:44
er-1m-8m,1000000,8000000,1,3,874.992194,0,100000,40.224455,39510,0,435368,39510,-1,-1,2021-09-29.10:17:34
ba-1m-8m,1000000,7999964,1,2,631.084184,0,100000,259.667556,22169,0,310972,0,-1,-1,2021-09-29.10:23:00
er-1m-8m,1000000,8000000,1,2,930.11584,0,100000,384.314763,39510,0,870736,0,-1,-1,2021-09-29.10:24:04
ba-1m-8m,1000000,7999964,1,3,561.577595,100000,0,160.894592,22169,166722,1856147,358468,-1,-1,2021-09-29.10:30:01
er-1m-8m,1000000,8000000,1,3,863.275452,100000,0,82.54855,39510,66758,664169,434218,-1,-1,2021-09-29.10:30:50
ba-1m-8m,1000000,7999964,1,13,557.625152,100000,0,238.624257,22169,156375,1711731,104530,4,-1,2021-09-29.10:36:08
er-1m-8m,1000000,8000000,1,13,868.601258,100000,0,120.935746,39510,62720,631097,53556,5,-1,2021-09-29.10:36:57
ba-1m-8m,1000000,7999964,1,2,632.297644,100000,0,1222.305336,22169,111826,1856147,0,-1,-1,2021-09-29.10:42:25
er-1m-8m,1000000,8000000,1,2,925.557488,100000,0,333.04577,39510,55197,664169,0,-1,-1,2021-09-29.10:43:29
ba-1m-8m,1000000,7999964,1,3,547.035572,0,100000,35.353515,22169,0,155486,22169,-1,-1,2021-09-29.10:49:26
er-1m-8m,1000000,8000000,1,3,871.985821,0,100000,40.032445,39510,0,435368,39510,-1,-1,2021-09-29.10:50:16
ba-1m-8m,1000000,7999964,1,2,626.261636,0,100000,258.403839,22169,0,310972,0,-1,-1,2021-09-29.10:55:42
er-1m-8m,1000000,8000000,1,2,931.357872,0,100000,383.24289,39510,0,870736,0,-1,-1,2021-09-29.10:56:47
ba-1m-8m,1000000,7999964,1,3,553.869535,100000,0,160.355005,22169,166722,1856147,358468,-1,-1,2021-09-29.11:02:43
er-1m-8m,1000000,8000000,1,3,864.480214,100000,0,85.299867,39510,66758,664169,434218,-1,-1,2021-09-29.11:03:33
ba-1m-8m,1000000,7999964,1,13,557.662118,100000,0,237.407695,22169,156375,1711731,104530,4,-1,2021-09-29.11:08:50
er-1m-8m,1000000,8000000,1,13,862.362807,100000,0,120.696267,39510,62720,631097,53556,5,-1,2021-09-29.11:09:40
ba-1m-8m,1000000,7999964,1,2,632.484478,100000,0,1226.519,22169,111826,1856147,0,-1,-1,2021-09-29.11:15:08
er-1m-8m,1000000,8000000,1,2,924.441972,100000,0,330.565265,39510,55197,664169,0,-1,-1,2021-09-29.11:16:12
ba-1m-8m,1000000,7999964,1,3,553.875977,0,100000,35.605078,22169,0,155486,22169,-1,-1,2021-09-29.11:22:09
er-1m-8m,1000000,8000000,1,3,870.731114,0,100000,39.807671,39510,0,435368,39510,-1,-1,2021-09-29.11:22:59
ba-1m-8m,1000000,7999964,1,2,628.511424,0,100000,261.290193,22169,0,310972,0,-1,-1,2021-09-29.11:28:25
er-1m-8m,1000000,8000000,1,2,930.10435,0,100000,384.422133,39510,0,870736,0,-1,-1,2021-09-29.11:29:29
ssca2,1048577,157877986,1,3,955.033013,100000,0,2384.878239,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.15:47:04
ssca2,1048577,157877986,1,13,964.5479,100000,0,1875.989618,1590911,1594753,120722357,2362851,5,-1,2021-09-27.15:53:11
ssca2,1048577,157877986,1,2,1025.919749,100000,0,2192.557939,1590911,1652979,125454988,0,-1,-1,2021-09-27.16:30:09
ssca2,1048577,157877986,1,3,956.171836,0,100000,1074.775169,1590911,0,120409895,1590911,-1,-1,2021-09-27.16:36:30
ssca2,1048577,157877986,1,2,1012.828363,0,100000,1762.841102,1590911,0,240819790,0,-1,-1,2021-09-27.16:43:30
ssca2,1048577,157877986,1,3,962.198777,100000,0,2394.456981,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.16:49:49
ssca2,1048577,157877986,1,13,951.293565,100000,0,1861.902291,1590911,1594753,120722357,2362851,5,-1,2021-09-27.16:55:54
ssca2,1048577,157877986,1,2,1015.226548,100000,0,2184.186139,1590911,1652979,125454988,0,-1,-1,2021-09-27.17:32:50
ssca2,1048577,157877986,1,3,944.967988,0,100000,1070.668588,1590911,0,120409895,1590911,-1,-1,2021-09-27.17:39:05
ssca2,1048577,157877986,1,2,1009.214356,0,100000,1758.100645,1590911,0,240819790,0,-1,-1,2021-09-27.17:46:03
ssca2,1048577,157877986,1,3,959.818185,100000,0,2382.673202,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.17:52:20
ssca2,1048577,157877986,1,13,957.07675,100000,0,1866.969028,1590911,1594753,120722357,2362851,5,-1,2021-09-27.17:58:25
ssca2,1048577,157877986,1,2,1019.970016,100000,0,2176.608947,1590911,1652979,125454988,0,-1,-1,2021-09-27.18:35:21
ssca2,1048577,157877986,1,3,941.40757,0,100000,1071.382502,1590911,0,120409895,1590911,-1,-1,2021-09-27.18:41:36
ssca2,1048577,157877986,1,2,1004.929765,0,100000,1753.227044,1590911,0,240819790,0,-1,-1,2021-09-27.18:48:34
ssca2,1048577,157877986,1,3,957.31169,100000,0,2381.964339,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.18:54:50
ssca2,1048577,157877986,1,13,954.969484,100000,0,1861.285311,1590911,1594753,120722357,2362851,5,-1,2021-09-27.19:00:55
ssca2,1048577,157877986,1,2,1020.04438,100000,0,2178.566241,1590911,1652979,125454988,0,-1,-1,2021-09-27.19:37:51
ssca2,1048577,157877986,1,3,941.140791,0,100000,1069.723644,1590911,0,120409895,1590911,-1,-1,2021-09-27.19:44:06
ssca2,1048577,157877986,1,2,1006.915183,0,100000,1754.597294,1590911,0,240819790,0,-1,-1,2021-09-27.19:51:03
ssca2,1048577,157877986,1,3,954.596468,100000,0,2378.949893,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.19:57:20
ssca2,1048577,157877986,1,13,954.814895,100000,0,1866.922196,1590911,1594753,120722357,2362851,5,-1,2021-09-27.20:03:25
ssca2,1048577,157877986,1,2,1022.122687,100000,0,2186.592629,1590911,1652979,125454988,0,-1,-1,2021-09-27.20:40:22
ssca2,1048577,157877986,1,3,945.430694,0,100000,1070.343537,1590911,0,120409895,1590911,-1,-1,2021-09-27.20:46:39
ssca2,1048577,157877986,1,2,1010.551966,0,100000,1761.98252,1590911,0,240819790,0,-1,-1,2021-09-27.20:53:39
ssca2,1048577,157877986,1,3,956.956502,100000,0,2397.974084,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.20:59:58
ssca2,1048577,157877986,1,13,961.898422,100000,0,1871.079798,1590911,1594753,120722357,2362851,5,-1,2021-09-27.21:06:04
ssca2,1048577,157877986,1,2,1016.82363,100000,0,2180.517459,1590911,1652979,125454988,0,-1,-1,2021-09-27.21:43:01
ssca2,1048577,157877986,1,3,952.311432,0,100000,1078.494554,1590911,0,120409895,1590911,-1,-1,2021-09-27.21:49:17
ssca2,1048577,157877986,1,2,1011.414257,0,100000,1762.26359,1590911,0,240819790,0,-1,-1,2021-09-27.21:56:16
ssca2,1048577,157877986,1,3,956.935079,100000,0,2378.176127,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.22:02:35
ssca2,1048577,157877986,1,13,952.562137,100000,0,1866.728844,1590911,1594753,120722357,2362851,5,-1,2021-09-27.22:08:40
ssca2,1048577,157877986,1,2,1018.839794,100000,0,2185.353181,1590911,1652979,125454988,0,-1,-1,2021-09-27.22:45:35
ssca2,1048577,157877986,1,3,944.362995,0,100000,1070.216343,1590911,0,120409895,1590911,-1,-1,2021-09-27.22:51:51
ssca2,1048577,157877986,1,2,1001.705345,0,100000,1756.091069,1590911,0,240819790,0,-1,-1,2021-09-27.22:58:49
ssca2,1048577,157877986,1,3,968.012858,100000,0,2382.298315,1590911,1683819,126220656,11985262,-1,-1,2021-09-27.23:05:06
ssca2,1048577,157877986,1,13,995.319935,100000,0,1864.054912,1590911,1594753,120722357,2362851,5,-1,2021-09-27.23:11:11
ssca2,1048577,157877986,1,2,1014.699886,100000,0,2177.521115,1590911,1652979,125454988,0,-1,-1,2021-09-27.23:48:07
ssca2,1048577,157877986,1,3,973.776238,0,100000,1072.887696,1590911,0,120409895,1590911,-1,-1,2021-09-27.23:54:22
ssca2,1048577,157877986,1,2,1011.907216,0,100000,1755.398978,1590911,0,240819790,0,-1,-1,2021-09-28.00:01:20
ssca2,1048577,157877986,1,3,952.569843,100000,0,2377.559946,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.00:07:37
ssca2,1048577,157877986,1,13,954.822098,100000,0,1859.05126,1590911,1594753,120722357,2362851,5,-1,2021-09-28.00:13:42
ssca2,1048577,157877986,1,2,1019.924394,100000,0,2176.475609,1590911,1652979,125454988,0,-1,-1,2021-09-28.00:50:38
ssca2,1048577,157877986,1,3,949.548602,0,100000,1070.583538,1590911,0,120409895,1590911,-1,-1,2021-09-28.00:56:54
ssca2,1048577,157877986,1,2,1003.672105,0,100000,1752.952804,1590911,0,240819790,0,-1,-1,2021-09-28.01:03:51
ssca2,1048577,157877986,1,3,953.770239,100000,0,2375.470782,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.01:10:08
ssca2,1048577,157877986,1,13,958.520653,100000,0,1861.873402,1590911,1594753,120722357,2362851,5,-1,2021-09-28.01:16:13
ssca2,1048577,157877986,1,2,1018.227233,100000,0,2184.762753,1590911,1652979,125454988,0,-1,-1,2021-09-28.01:53:09
ssca2,1048577,157877986,1,3,943.364904,0,100000,1070.447019,1590911,0,120409895,1590911,-1,-1,2021-09-28.01:59:24
ssca2,1048577,157877986,1,2,1003.333267,0,100000,1754.196706,1590911,0,240819790,0,-1,-1,2021-09-28.02:06:21
ssca2,1048577,157877986,1,3,957.133898,100000,0,2378.082233,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.02:12:38
ssca2,1048577,157877986,1,13,953.187899,100000,0,1862.131846,1590911,1594753,120722357,2362851,5,-1,2021-09-28.02:18:43
ssca2,1048577,157877986,1,2,1019.715399,100000,0,2180.259053,1590911,1652979,125454988,0,-1,-1,2021-09-28.02:55:39
ssca2,1048577,157877986,1,3,950.653209,0,100000,1070.419969,1590911,0,120409895,1590911,-1,-1,2021-09-28.03:01:54
ssca2,1048577,157877986,1,2,1006.635872,0,100000,1755.968508,1590911,0,240819790,0,-1,-1,2021-09-28.03:08:52
ssca2,1048577,157877986,1,3,958.172863,100000,0,2375.044106,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.03:15:09
ssca2,1048577,157877986,1,13,953.824735,100000,0,1863.39949,1590911,1594753,120722357,2362851,5,-1,2021-09-28.03:21:14
ssca2,1048577,157877986,1,2,1016.356363,100000,0,2179.059798,1590911,1652979,125454988,0,-1,-1,2021-09-28.03:58:10
ssca2,1048577,157877986,1,3,952.586398,0,100000,1071.108521,1590911,0,120409895,1590911,-1,-1,2021-09-28.04:04:25
ssca2,1048577,157877986,1,2,1001.618044,0,100000,1753.346568,1590911,0,240819790,0,-1,-1,2021-09-28.04:11:23
ssca2,1048577,157877986,1,3,955.831607,100000,0,2377.183062,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.04:17:40
ssca2,1048577,157877986,1,13,951.332444,100000,0,1862.259302,1590911,1594753,120722357,2362851,5,-1,2021-09-28.04:23:45
ssca2,1048577,157877986,1,2,1015.345047,100000,0,2182.256219,1590911,1652979,125454988,0,-1,-1,2021-09-28.05:00:40
ssca2,1048577,157877986,1,3,945.002877,0,100000,1070.528444,1590911,0,120409895,1590911,-1,-1,2021-09-28.05:06:55
ssca2,1048577,157877986,1,2,1010.144665,0,100000,1756.847983,1590911,0,240819790,0,-1,-1,2021-09-28.05:13:53
ssca2,1048577,157877986,1,3,957.614384,100000,0,2379.425114,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.05:20:10
ssca2,1048577,157877986,1,13,958.80929,100000,0,1862.154649,1590911,1594753,120722357,2362851,5,-1,2021-09-28.05:26:15
ssca2,1048577,157877986,1,2,1017.721007,100000,0,2179.781357,1590911,1652979,125454988,0,-1,-1,2021-09-28.06:03:11
ssca2,1048577,157877986,1,3,942.211187,0,100000,1078.740203,1590911,0,120409895,1590911,-1,-1,2021-09-28.06:09:26
ssca2,1048577,157877986,1,2,1004.645785,0,100000,1759.900481,1590911,0,240819790,0,-1,-1,2021-09-28.06:16:24
ssca2,1048577,157877986,1,3,955.893788,100000,0,2378.482854,1590911,1683819,126220656,11985262,-1,-1,2021-09-28.06:22:41
ssca2,1048577,157877986,1,13,953.19464,100000,0,1861.232761,1590911,1594753,120722357,2362851,5,-1,2021-09-28.06:28:46
ssca2,1048577,157877986,1,2,1016.390632,100000,0,2180.774025,1590911,1652979,125454988,0,-1,-1,2021-09-28.07:05:42
ssca2,1048577,157877986,1,3,947.849618,0,100000,1071.833323,1590911,0,120409895,1590911,-1,-1,2021-09-28.07:11:58
ssca2,1048577,157877986,1,2,1009.869913,0,100000,1755.419919,1590911,0,240819790,0,-1,-1,2021-09-28.07:18:55
ssca2,1048577,157877986,1,3,954.396938,100000,0,2380.098531,1590911,1683819,126220656,11985262,-1,-1,2021-09-29.10:00:53
ssca2,1048577,157877986,1,13,955.712634,100000,0,1864.301216,1590911,1594753,120722357,2362851,5,-1,2021-09-29.10:07:02
ssca2,1048577,157877986,1,2,1018.821829,100000,0,2182.651593,1590911,1652979,125454988,0,-1,-1,2021-09-29.10:14:05
ssca2,1048577,157877986,1,3,942.663153,0,100000,1067.595539,1590911,0,120409895,1590911,-1,-1,2021-09-29.10:20:23
ssca2,1048577,157877986,1,2,1011.066331,0,100000,1762.099379,1590911,0,240819790,0,-1,-1,2021-09-29.10:27:22
ssca2,1048577,157877986,1,3,951.943158,100000,0,2372.3987,1590911,1683819,126220656,11985262,-1,-1,2021-09-29.10:33:41
ssca2,1048577,157877986,1,13,952.42996,100000,0,1857.683538,1590911,1594753,120722357,2362851,5,-1,2021-09-29.10:39:48
ssca2,1048577,157877986,1,2,1014.806163,100000,0,2179.841056,1590911,1652979,125454988,0,-1,-1,2021-09-29.10:46:49
ssca2,1048577,157877986,1,3,941.059339,0,100000,1070.223146,1590911,0,120409895,1590911,-1,-1,2021-09-29.10:53:05
ssca2,1048577,157877986,1,2,1005.203629,0,100000,1765.499552,1590911,0,240819790,0,-1,-1,2021-09-29.11:00:05
ssca2,1048577,157877986,1,3,950.475138,100000,0,2370.217197,1590911,1683819,126220656,11985262,-1,-1,2021-09-29.11:06:24
ssca2,1048577,157877986,1,13,951.172795,100000,0,1853.684899,1590911,1594753,120722357,2362851,5,-1,2021-09-29.11:12:30
ssca2,1048577,157877986,1,2,1014.382699,100000,0,2173.982583,1590911,1652979,125454988,0,-1,-1,2021-09-29.11:19:31
ssca2,1048577,157877986,1,3,943.932829,0,100000,1071.852833,1590911,0,120409895,1590911,-1,-1,2021-09-29.11:25:48
ssca2,1048577,157877986,1,2,1004.936818,0,100000,1761.572523,1590911,0,240819790,0,-1,-1,2021-09-29.11:32:47
pokec,1632804,30622564,1,3,1735.487077,100000,0,198.072743,86005,147800,6105186,714890,-1,-1,2021-09-27.15:46:00
pokec,1632804,30622564,1,13,1738.938134,100000,0,222.207665,86005,133781,5233523,115131,4,-1,2021-09-27.15:52:08
pokec,1632804,30622564,1,2,1788.218847,100000,0,526.740829,86005,126140,6073015,0,-1,-1,2021-09-27.16:28:55
pokec,1632804,30622564,1,3,1737.642667,0,100000,118.994463,86005,0,3446772,86005,-1,-1,2021-09-27.16:35:28
pokec,1632804,30622564,1,2,1792.139228,0,100000,345.285249,86005,0,6893544,0,-1,-1,2021-09-27.16:42:16
pokec,1632804,30622564,1,3,1722.011796,100000,0,197.820176,86005,147800,6105186,714890,-1,-1,2021-09-27.16:48:45
pokec,1632804,30622564,1,13,1722.621125,100000,0,220.988617,86005,133781,5233523,115131,4,-1,2021-09-27.16:54:51
pokec,1632804,30622564,1,2,1775.724089,100000,0,524.219913,86005,126140,6073015,0,-1,-1,2021-09-27.17:31:36
pokec,1632804,30622564,1,3,1732.754326,0,100000,118.503402,86005,0,3446772,86005,-1,-1,2021-09-27.17:38:03
pokec,1632804,30622564,1,2,1781.246721,0,100000,342.44899,86005,0,6893544,0,-1,-1,2021-09-27.17:44:50
pokec,1632804,30622564,1,3,1720.140434,100000,0,196.567637,86005,147800,6105186,714890,-1,-1,2021-09-27.17:51:17
pokec,1632804,30622564,1,13,1715.599796,100000,0,220.000156,86005,133781,5233523,115131,4,-1,2021-09-27.17:57:22
pokec,1632804,30622564,1,2,1763.486704,100000,0,526.096332,86005,126140,6073015,0,-1,-1,2021-09-27.18:34:07
pokec,1632804,30622564,1,3,1723.716965,0,100000,118.412239,86005,0,3446772,86005,-1,-1,2021-09-27.18:40:34
pokec,1632804,30622564,1,2,1779.341031,0,100000,341.516961,86005,0,6893544,0,-1,-1,2021-09-27.18:47:21
pokec,1632804,30622564,1,3,1719.591901,100000,0,195.82195,86005,147800,6105186,714890,-1,-1,2021-09-27.18:53:47
pokec,1632804,30622564,1,13,1710.870837,100000,0,222.247964,86005,133781,5233523,115131,4,-1,2021-09-27.18:59:52
pokec,1632804,30622564,1,2,1782.131668,100000,0,523.049511,86005,126140,6073015,0,-1,-1,2021-09-27.19:36:37
pokec,1632804,30622564,1,3,1717.398013,0,100000,118.467807,86005,0,3446772,86005,-1,-1,2021-09-27.19:43:04
pokec,1632804,30622564,1,2,1796.95976,0,100000,342.247573,86005,0,6893544,0,-1,-1,2021-09-27.19:49:50
pokec,1632804,30622564,1,3,1718.130896,100000,0,195.493856,86005,147800,6105186,714890,-1,-1,2021-09-27.19:56:17
pokec,1632804,30622564,1,13,1727.525135,100000,0,220.726228,86005,133781,5233523,115131,4,-1,2021-09-27.20:02:22
pokec,1632804,30622564,1,2,1766.818207,100000,0,528.882206,86005,126140,6073015,0,-1,-1,2021-09-27.20:39:08
pokec,1632804,30622564,1,3,1739.914735,0,100000,119.004681,86005,0,3446772,86005,-1,-1,2021-09-27.20:45:37
pokec,1632804,30622564,1,2,1789.601789,0,100000,342.698079,86005,0,6893544,0,-1,-1,2021-09-27.20:52:25
pokec,1632804,30622564,1,3,1702.773289,100000,0,195.699759,86005,147800,6105186,714890,-1,-1,2021-09-27.20:58:54
pokec,1632804,30622564,1,13,1720.417644,100000,0,221.128059,86005,133781,5233523,115131,4,-1,2021-09-27.21:05:01
pokec,1632804,30622564,1,2,1767.637743,100000,0,524.105684,86005,126140,6073015,0,-1,-1,2021-09-27.21:41:47
pokec,1632804,30622564,1,3,1735.921233,0,100000,120.05761,86005,0,3446772,86005,-1,-1,2021-09-27.21:48:14
pokec,1632804,30622564,1,2,1782.122078,0,100000,345.047463,86005,0,6893544,0,-1,-1,2021-09-27.21:55:03
pokec,1632804,30622564,1,3,1717.831519,100000,0,196.191071,86005,147800,6105186,714890,-1,-1,2021-09-27.22:01:31
pokec,1632804,30622564,1,13,1719.261379,100000,0,220.063149,86005,133781,5233523,115131,4,-1,2021-09-27.22:07:37
pokec,1632804,30622564,1,2,1767.739004,100000,0,522.92023,86005,126140,6073015,0,-1,-1,2021-09-27.22:44:22
pokec,1632804,30622564,1,3,1724.884721,0,100000,118.835568,86005,0,3446772,86005,-1,-1,2021-09-27.22:50:49
pokec,1632804,30622564,1,2,1786.216796,0,100000,341.994941,86005,0,6893544,0,-1,-1,2021-09-27.22:57:36
pokec,1632804,30622564,1,3,1735.30553,100000,0,197.072385,86005,147800,6105186,714890,-1,-1,2021-09-27.23:04:02
pokec,1632804,30622564,1,13,1726.529207,100000,0,220.476128,86005,133781,5233523,115131,4,-1,2021-09-27.23:10:08
pokec,1632804,30622564,1,2,1769.339114,100000,0,524.256346,86005,126140,6073015,0,-1,-1,2021-09-27.23:46:53
pokec,1632804,30622564,1,3,1728.9344,0,100000,118.759235,86005,0,3446772,86005,-1,-1,2021-09-27.23:53:20
pokec,1632804,30622564,1,2,1777.167162,0,100000,341.284278,86005,0,6893544,0,-1,-1,2021-09-28.00:00:07
pokec,1632804,30622564,1,3,1713.189321,100000,0,195.705672,86005,147800,6105186,714890,-1,-1,2021-09-28.00:06:33
pokec,1632804,30622564,1,13,1718.213939,100000,0,220.14453,86005,133781,5233523,115131,4,-1,2021-09-28.00:12:39
pokec,1632804,30622564,1,2,1783.432466,100000,0,523.832337,86005,126140,6073015,0,-1,-1,2021-09-28.00:49:24
pokec,1632804,30622564,1,3,1733.549188,0,100000,119.440631,86005,0,3446772,86005,-1,-1,2021-09-28.00:55:51
pokec,1632804,30622564,1,2,1782.442547,0,100000,344.493705,86005,0,6893544,0,-1,-1,2021-09-28.01:02:38
pokec,1632804,30622564,1,3,1720.189711,100000,0,195.600498,86005,147800,6105186,714890,-1,-1,2021-09-28.01:09:04
pokec,1632804,30622564,1,13,1721.145822,100000,0,219.410015,86005,133781,5233523,115131,4,-1,2021-09-28.01:15:10
pokec,1632804,30622564,1,2,1780.00654,100000,0,524.182093,86005,126140,6073015,0,-1,-1,2021-09-28.01:51:55
pokec,1632804,30622564,1,3,1716.58829,0,100000,119.079918,86005,0,3446772,86005,-1,-1,2021-09-28.01:58:22
pokec,1632804,30622564,1,2,1801.300948,0,100000,343.713228,86005,0,6893544,0,-1,-1,2021-09-28.02:05:08
pokec,1632804,30622564,1,3,1709.34752,100000,0,195.04482,86005,147800,6105186,714890,-1,-1,2021-09-28.02:11:35
pokec,1632804,30622564,1,13,1716.898239,100000,0,222.285512,86005,133781,5233523,115131,4,-1,2021-09-28.02:17:40
pokec,1632804,30622564,1,2,1767.289801,100000,0,525.186783,86005,126140,6073015,0,-1,-1,2021-09-28.02:54:25
pokec,1632804,30622564,1,3,1715.269124,0,100000,118.95581,86005,0,3446772,86005,-1,-1,2021-09-28.03:00:52
pokec,1632804,30622564,1,2,1782.587886,0,100000,341.935586,86005,0,6893544,0,-1,-1,2021-09-28.03:07:39
pokec,1632804,30622564,1,3,1725.863873,100000,0,196.523956,86005,147800,6105186,714890,-1,-1,2021-09-28.03:14:05
pokec,1632804,30622564,1,13,1714.629696,100000,0,220.34406,86005,133781,5233523,115131,4,-1,2021-09-28.03:20:11
pokec,1632804,30622564,1,2,1772.687295,100000,0,525.386692,86005,126140,6073015,0,-1,-1,2021-09-28.03:56:56
