model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
baidu,2141301,17794839,1,13,1658.188784,100000,0,261.489869,98426,122768,7952182,112211,5,-1,2021-09-30.05:27:39
dbpedia,3966925,13820853,1,13,1888.762381,100000,0,166.814340,100965,124416,1691196,114936,3,-1,2021-09-30.05:27:58
er-1m-8m,1000000,8000000,1,13,1016.582515,100000,0,129.483111,39679,62845,632438,53634,4,-1,2021-09-30.05:28:09
livej,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.05:58:09
patent,6009555,16518948,1,13,3330.540360,100000,0,275.026116,107618,172602,2243858,149258,3,-1,2021-09-30.05:58:46
pokec,1632804,30622564,1,13,2241.724305,100000,0,286.153391,84863,132408,5030828,113777,4,-1,2021-09-30.05:59:18
rmat-1m-8m,999760,7810950,1,13,502.882533,100000,0,324.520603,100808,119206,25823737,110949,11,-1,2021-09-30.05:59:22
ssca2,1048577,157877986,1,13,1329.205751,100000,0,2138.550999,1590092,1593953,120870052,2373922,5,-1,2021-09-30.06:00:35
wiki-links,5710993,130160392,1,13,10346.305581,100000,0,1192.183867,189574,212333,56967542,202321,5,-1,2021-09-30.06:03:18
wikitalk,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.06:33:18
wiki_talk_en,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.07:03:18
ba-1m-8m,1000000,7999964,1,2,848.354164,100000,0,1427.838227,21873,111301,1836316,0,-1,-1,2021-09-30.07:03:38
baidu,2141301,17794839,1,2,1573.747701,100000,0,509.065769,103091,124476,15040461,0,-1,-1,2021-09-30.07:04:11
dbpedia,3966925,13820853,1,2,2071.536876,100000,0,359.087868,100549,116769,1766041,0,-1,-1,2021-09-30.07:04:46
er-1m-8m,1000000,8000000,1,2,937.497310,100000,0,357.646227,39123,54660,657799,0,-1,-1,2021-09-30.07:05:07
livej,4847571,68993773,1,2,5005.970663,100000,0,573.611751,109749,137602,10321541,0,-1,-1,2021-09-30.07:06:15
patent,6009555,16518948,1,2,3526.651094,100000,0,768.883004,107560,157642,2453762,0,-1,-1,2021-09-30.07:07:02
pokec,1632804,30622564,1,2,1877.348593,100000,0,597.397296,85719,125934,5979662,0,-1,-1,2021-09-30.07:07:36
rmat-1m-8m,999760,7810950,1,2,504.278976,100000,0,378.503898,100503,120638,30786409,0,-1,-1,2021-09-30.07:07:41
ssca2,1048577,157877986,1,2,1247.601597,100000,0,2440.545073,1587594,1649371,125262808,0,-1,-1,2021-09-30.07:09:04
wiki-links,5710993,130160392,1,2,8763.701115,100000,0,1175.814498,185987,203082,56394823,0,-1,-1,2021-09-30.07:11:53
wikitalk,2394385,5021410,1,2,714.052003,100000,0,823.270372,100574,105744,14676996,0,-1,-1,2021-09-30.07:12:05
wiki_talk_en,2987536,24981163,1,2,1084.477534,100000,0,483.248866,99951,105649,21285370,0,-1,-1,2021-09-30.07:12:15
ba-1m-8m,1000000,7999964,1,3,636.751370,0,100000,45.471752,21988,0,154292,21988,-1,-1,2021-09-30.07:12:20
baidu,2141301,17794839,1,3,1571.684573,0,100000,282.489128,98386,0,5948398,98386,-1,-1,2021-09-30.07:12:51
dbpedia,3966925,13820853,1,3,1793.420440,0,100000,654.915571,100874,0,1072390,100874,-1,-1,2021-09-30.07:13:11
er-1m-8m,1000000,8000000,1,3,1071.261402,0,100000,50.875797,39236,0,431341,39236,-1,-1,2021-09-30.07:13:22
livej,4847571,68993773,1,3,5520.535533,0,100000,15650.134875,112388,0,7959953,112388,-1,-1,2021-09-30.07:14:39
patent,6009555,16518948,1,3,3322.509796,0,100000,103.107350,107613,0,1500672,107613,-1,-1,2021-09-30.07:15:17
pokec,1632804,30622564,1,3,2268.105446,0,100000,149.074978,85893,0,3439815,85893,-1,-1,2021-09-30.07:15:48
rmat-1m-8m,999760,7810950,1,3,498.134222,0,100000,432.091652,99393,0,20197555,99393,-1,-1,2021-09-30.07:15:52
ssca2,1048577,157877986,1,3,1379.147602,0,100000,1231.515564,1590629,0,120373095,1590629,-1,-1,2021-09-30.07:17:05
wiki-links,5710993,130160392,1,3,10582.442465,0,100000,1216.534828,191591,0,52364077,191591,-1,-1,2021-09-30.07:19:48
wikitalk,2394385,5021410,1,3,587.803588,0,100000,14977.667310,100633,0,11163757,100633,-1,-1,2021-09-30.07:20:07
wiki_talk_en,2987536,24981163,1,3,893.001601,0,100000,854.919787,101120,0,21174991,101120,-1,-1,2021-09-30.07:20:15
ba-1m-8m,1000000,7999964,1,2,738.176211,0,100000,2617.109379,22051,0,309280,0,-1,-1,2021-09-30.07:20:33
baidu,2141301,17794839,1,2,1591.702972,0,100000,456.342804,98517,0,11973114,0,-1,-1,2021-09-30.07:21:06
dbpedia,3966925,13820853,1,2,2096.877893,0,100000,1161.094337,101207,0,2327988,0,-1,-1,2021-09-30.07:21:30
er-1m-8m,1000000,8000000,1,2,972.872037,0,100000,542.960568,39564,0,869896,0,-1,-1,2021-09-30.07:21:51
livej,4847571,68993773,1,2,4989.851542,0,100000,441.319857,113215,0,17133358,0,-1,-1,2021-09-30.07:22:57
patent,6009555,16518948,1,2,3556.388993,0,100000,635.746521,105925,0,2902852,0,-1,-1,2021-09-30.07:23:44
pokec,1632804,30622564,1,2,1887.237406,0,100000,419.605027,85381,0,6724124,0,-1,-1,2021-09-30.07:24:18
rmat-1m-8m,999760,7810950,1,2,518.502566,0,100000,426.581773,99466,0,40857444,0,-1,-1,2021-09-30.07:24:26
ssca2,1048577,157877986,1,2,1292.655595,0,100000,2109.360284,1585032,0,240117146,0,-1,-1,2021-09-30.07:25:47
wiki-links,5710993,130160392,1,2,8742.903088,0,100000,1303.405767,188440,0,101207840,0,-1,-1,2021-09-30.07:28:37
wikitalk,2394385,5021410,1,2,823.553666,0,100000,470.568997,100626,0,22049206,0,-1,-1,2021-09-30.07:28:42
wiki_talk_en,2987536,24981163,1,2,1094.192903,0,100000,904.556983,101167,0,42561714,0,-1,-1,2021-09-30.07:28:51
