model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,snum,assert,date
ba-1m-8m,1000000,7999964,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:44:19
ba-1m-8m,1000000,7999964,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:44:23
baidu,2141301,17794839,1,3,64.835006,100000,0,92.523476,137804,156855,202927,2006818,-1,100000,-1,2021-10-13.19:44:42
baidu,2141301,17794839,1,3,99.049259,100000,0,96.877020,115128,142417,227660,1647993,-1,200000,-1,2021-10-13.19:45:01
baidu,2141301,17794839,1,3,145.639111,100000,0,99.542248,107267,138588,352081,1439236,-1,400000,-1,2021-10-13.19:45:21
baidu,2141301,17794839,1,3,217.647478,100000,0,109.593552,106148,143134,876374,1274926,-1,800000,-1,2021-10-13.19:45:41
baidu,2141301,17794839,1,3,322.980569,100000,0,123.187997,98877,139889,1350048,1155427,-1,1600000,-1,2021-10-13.19:46:01
baidu,2141301,17794839,1,3,480.202210,100000,0,156.506984,102811,146735,3703579,1069786,-1,3200000,-1,2021-10-13.19:46:21
baidu,2141301,17794839,1,3,717.494473,100000,0,157.839735,99431,139186,4871027,965227,-1,6400000,-1,2021-10-13.19:46:43
baidu,2141301,17794839,1,3,1089.833022,100000,0,186.024689,97301,132177,7526230,850892,-1,12800000,-1,2021-10-13.19:47:06
baidu,2141301,17794839,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:47:24
baidu,2141301,17794839,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:47:41
baidu,2141301,17794839,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:47:58
dbpedia,3966925,13820853,1,3,119.833246,100000,0,147.994926,145699,148904,177671,2612618,-1,100000,-1,2021-10-13.19:48:09
dbpedia,3966925,13820853,1,3,159.882487,100000,0,114.098208,128833,136061,159628,2078007,-1,200000,-1,2021-10-13.19:48:19
dbpedia,3966925,13820853,1,3,217.033200,100000,0,104.801781,117442,130878,217462,1790765,-1,400000,-1,2021-10-13.19:48:30
dbpedia,3966925,13820853,1,3,312.580980,100000,0,98.225054,109557,127135,215141,1562432,-1,800000,-1,2021-10-13.19:48:42
dbpedia,3966925,13820853,1,3,471.359599,100000,0,106.949797,105216,126634,434751,1432774,-1,1600000,-1,2021-10-13.19:48:54
dbpedia,3966925,13820853,1,3,733.022748,100000,0,113.682579,101668,124568,614654,1319458,-1,3200000,-1,2021-10-13.19:49:06
dbpedia,3966925,13820853,1,3,1104.684818,100000,0,116.771137,100240,123720,929705,1204350,-1,6400000,-1,2021-10-13.19:49:21
dbpedia,3966925,13820853,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:49:30
dbpedia,3966925,13820853,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:49:39
dbpedia,3966925,13820853,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:49:49
dbpedia,3966925,13820853,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:49:58
er-1m-8m,1000000,8000000,1,3,29.597733,100000,0,130.815839,181188,182499,182586,2913783,-1,100000,-1,2021-10-13.19:50:04
er-1m-8m,1000000,8000000,1,3,71.947356,100000,0,133.541572,148564,157633,159182,2567107,-1,200000,-1,2021-10-13.19:50:09
er-1m-8m,1000000,8000000,1,3,140.145532,100000,0,91.756762,99601,146349,165121,1519274,-1,400000,-1,2021-10-13.19:50:15
er-1m-8m,1000000,8000000,1,3,250.009349,100000,0,165.696050,157399,213131,424064,2232618,-1,800000,-1,2021-10-13.19:50:21
er-1m-8m,1000000,8000000,1,3,383.282766,100000,0,144.562103,44238,284596,913139,749388,-1,1600000,-1,2021-10-13.19:50:28
er-1m-8m,1000000,8000000,1,3,534.525809,100000,0,113.595320,36244,161620,693783,512538,-1,3200000,-1,2021-10-13.19:50:35
er-1m-8m,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:51:43
er-1m-8m,1000000,8000000,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:51:48
er-1m-8m,1000000,8000000,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:51:53
er-1m-8m,1000000,8000000,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:51:59
er-1m-8m,1000000,8000000,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:52:04
livej,4847571,68993773,1,3,142.048944,100000,0,132.619548,176536,181212,184141,2783411,-1,100000,-1,2021-10-13.19:52:37
livej,4847571,68993773,1,3,190.930134,100000,0,150.608552,152296,168324,189402,2577104,-1,200000,-1,2021-10-13.19:53:10
livej,4847571,68993773,1,3,269.702819,100000,0,117.231770,129643,159161,219910,1924870,-1,400000,-1,2021-10-13.19:53:44
livej,4847571,68993773,1,3,401.610635,100000,0,121.010267,116186,161248,335939,1626767,-1,800000,-1,2021-10-13.19:54:18
livej,4847571,68993773,1,3,611.300026,100000,0,124.490270,109354,163302,625098,1359803,-1,1600000,-1,2021-10-13.19:54:52
livej,4847571,68993773,1,3,935.820696,100000,0,131.727235,108282,161406,1016763,1203423,-1,3200000,-1,2021-10-13.19:55:27
livej,4847571,68993773,1,3,1430.186502,100000,0,146.239815,104852,161036,1986578,1050397,-1,6400000,-1,2021-10-13.19:56:04
livej,4847571,68993773,1,3,2178.985492,100000,0,164.197417,103183,157162,3312296,928235,-1,12800000,-1,2021-10-13.19:56:44
livej,4847571,68993773,1,3,3385.506552,100000,0,189.251715,103166,151258,5730682,820802,-1,25600000,-1,2021-10-13.19:57:29
livej,4847571,68993773,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:58:00
livej,4847571,68993773,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.19:58:31
patent,6009555,16518948,1,3,176.275670,100000,0,257.689935,188817,189364,189434,4142683,-1,100000,-1,2021-10-13.19:58:54
patent,6009555,16518948,1,3,236.936973,100000,0,172.499142,170175,173673,174684,3016533,-1,200000,-1,2021-10-13.19:59:16
patent,6009555,16518948,1,3,338.871121,100000,0,141.656136,142751,157071,165635,2352376,-1,400000,-1,2021-10-13.19:59:39
patent,6009555,16518948,1,3,508.461801,100000,0,114.053726,116844,153997,204165,1715285,-1,800000,-1,2021-10-13.20:00:03
patent,6009555,16518948,1,3,788.195788,100000,0,128.179924,114979,163728,308549,1566002,-1,1600000,-1,2021-10-13.20:00:27
patent,6009555,16518948,1,3,1220.231969,100000,0,138.269356,105780,169212,540242,1314702,-1,3200000,-1,2021-10-13.20:00:52
patent,6009555,16518948,1,3,1847.345368,100000,0,158.625771,105225,176871,975483,1176807,-1,6400000,-1,2021-10-13.20:01:20
patent,6009555,16518948,1,3,2807.753590,100000,0,179.667395,100734,176412,1788208,1017727,-1,12800000,-1,2021-10-13.20:01:51
patent,6009555,16518948,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:02:10
patent,6009555,16518948,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:02:30
patent,6009555,16518948,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:02:49
pokec,1632804,30622564,1,3,49.421780,100000,0,109.641914,170346,174922,176161,2557777,-1,100000,-1,2021-10-13.20:03:06
pokec,1632804,30622564,1,3,92.022218,100000,0,113.542369,129419,155005,169830,2059612,-1,200000,-1,2021-10-13.20:03:23
pokec,1632804,30622564,1,3,156.342217,100000,0,112.265021,120809,175727,290191,1670261,-1,400000,-1,2021-10-13.20:03:40
pokec,1632804,30622564,1,3,250.568742,100000,0,115.943294,101271,165741,435863,1347984,-1,800000,-1,2021-10-13.20:03:57
pokec,1632804,30622564,1,3,384.608334,100000,0,126.944732,87240,171203,712682,1099397,-1,1600000,-1,2021-10-13.20:04:15
pokec,1632804,30622564,1,3,557.672884,100000,0,320.897006,170079,354468,4163504,1559492,-1,3200000,[0m,,2021-10-13.20:04:34
pokec,1632804,30622564,1,3,812.178702,100000,0,169.757246,86985,167346,2438378,898968,-1,6400000,-1,2021-10-13.20:04:53
pokec,1632804,30622564,1,3,1206.099382,100000,0,227.191022,85314,173880,4632462,811270,-1,12800000,-1,2021-10-13.20:05:15
pokec,1632804,30622564,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:05:30
pokec,1632804,30622564,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:05:46
pokec,1632804,30622564,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:01
rmat-1m-8m,999760,7810950,1,3,29.549280,100000,0,82.506756,118139,170130,644923,1604957,-1,100000,-1,2021-10-13.20:06:05
rmat-1m-8m,999760,7810950,1,3,46.192384,100000,0,113.476755,104511,177120,2434203,1293789,-1,200000,-1,2021-10-13.20:06:08
rmat-1m-8m,999760,7810950,1,3,69.629744,100000,0,121.489108,102081,162168,3642237,1127263,-1,400000,-1,2021-10-13.20:06:11
rmat-1m-8m,999760,7810950,1,3,100.947101,100000,0,113.397880,101188,143201,3978016,991961,-1,800000,-1,2021-10-13.20:06:15
rmat-1m-8m,999760,7810950,1,3,147.929689,100000,0,135.043146,100556,139634,7219670,878008,-1,1600000,-1,2021-10-13.20:06:18
rmat-1m-8m,999760,7810950,1,3,220.693881,100000,0,170.224563,100040,136105,13511587,767905,-1,3200000,-1,2021-10-13.20:06:22
rmat-1m-8m,999760,7810950,1,3,337.929722,100000,0,246.864901,100600,135058,26009464,667169,-1,6400000,-1,2021-10-13.20:06:27
rmat-1m-8m,999760,7810950,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:30
rmat-1m-8m,999760,7810950,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:33
rmat-1m-8m,999760,7810950,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:36
rmat-1m-8m,999760,7810950,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:39
roadNetCA,1971281,5533214,1,3,59.662564,100000,0,104.438405,192298,192491,192511,2977507,-1,100000,-1,2021-10-13.20:06:40
roadNetCA,1971281,5533214,1,3,88.092906,100000,0,141.092423,177711,179200,179427,3308433,-1,200000,-1,2021-10-13.20:06:42
roadNetCA,1971281,5533214,1,3,132.071626,100000,0,113.682729,151422,159162,161125,2531332,-1,400000,-1,2021-10-13.20:06:44
roadNetCA,1971281,5533214,1,3,206.186518,100000,0,86.410886,111827,146981,164995,1674140,-1,800000,-1,2021-10-13.20:06:47
roadNetCA,1971281,5533214,1,3,360.963868,100000,0,123.577919,152328,247592,461994,2088440,-1,1600000,-1,2021-10-13.20:06:50
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:51
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:53
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:54
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:56
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:57
roadNetCA,1971281,5533214,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:06:59
ssca2,1048577,157877986,1,3,28.779695,100000,0,122.871572,180465,182069,182329,2825037,-1,100000,-1,2021-10-13.20:07:45
ssca2,1048577,157877986,1,3,71.378919,100000,0,129.385749,147317,157971,161086,2464127,-1,200000,-1,2021-10-13.20:08:32
ssca2,1048577,157877986,1,3,139.743958,100000,0,101.335093,110805,157175,197851,1630669,-1,400000,-1,2021-10-13.20:09:18
ssca2,1048577,157877986,1,3,247.187442,100000,0,128.615884,128472,179427,336185,1761410,-1,800000,-1,2021-10-13.20:10:05
ssca2,1048577,157877986,1,3,380.474897,100000,0,147.472730,116983,200442,632263,1482493,-1,1600000,-1,2021-10-13.20:10:52
ssca2,1048577,157877986,1,3,500.001167,100000,0,188.600188,135878,226570,1375870,1462071,-1,3200000,-1,2021-10-13.20:11:41
ssca2,1048577,157877986,1,3,598.127825,100000,0,209.093965,151760,216129,2617542,1364167,-1,6400000,-1,2021-10-13.20:12:29
ssca2,1048577,157877986,1,3,729.271610,100000,0,240.141950,172508,210372,5333642,1280583,-1,12800000,-1,2021-10-13.20:13:20
ssca2,1048577,157877986,1,3,902.383191,100000,0,285.335957,206741,226454,11912903,1251191,-1,25600000,-1,2021-10-13.20:14:13
ssca2,1048577,157877986,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:14:58
ssca2,1048577,157877986,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:15:43
wiki-links,5710993,130160392,1,3,166.817637,100000,0,120.682945,159850,164241,172104,2407852,-1,100000,-1,2021-10-13.20:17:16
wiki-links,5710993,130160392,1,3,212.164415,100000,0,125.798400,135045,149991,188435,2110833,-1,200000,-1,2021-10-13.20:18:48
wiki-links,5710993,130160392,1,3,301.930023,100000,0,114.848004,119062,145663,218748,1731447,-1,400000,-1,2021-10-13.20:20:21
wiki-links,5710993,130160392,1,3,425.774722,100000,0,119.133211,112135,150605,419977,1497855,-1,800000,-1,2021-10-13.20:21:55
wiki-links,5710993,130160392,1,3,641.928633,100000,0,129.975243,105648,150547,581637,1328779,-1,1600000,-1,2021-10-13.20:23:29
wiki-links,5710993,130160392,1,3,969.186882,100000,0,137.950374,103875,151665,1084612,1154635,-1,3200000,-1,2021-10-13.20:25:04
wiki-links,5710993,130160392,1,3,1488.215694,100000,0,156.314188,105861,149785,2012289,1027352,-1,6400000,-1,2021-10-13.20:26:40
wiki-links,5710993,130160392,1,3,2250.882590,100000,0,178.800148,109850,148552,3576175,911102,-1,12800000,-1,2021-10-13.20:28:20
wiki-links,5710993,130160392,1,3,3513.330813,100000,0,249.834979,113149,146809,9027969,790021,-1,25600000,-1,2021-10-13.20:30:05
wiki-links,5710993,130160392,1,3,5543.337651,100000,0,310.037502,110030,138275,13815741,675869,-1,51200000,-1,2021-10-13.20:31:58
wiki-links,5710993,130160392,1,3,9121.344179,100000,0,557.168858,128984,154830,35223752,612714,-1,102400000,-1,2021-10-13.20:34:08
wikitalk,2394385,5021410,1,3,72.786871,100000,0,79.361367,107005,131495,624253,1496129,-1,100000,-1,2021-10-13.20:34:10
wikitalk,2394385,5021410,1,3,91.950310,100000,0,88.380778,100738,118570,1055591,1374705,-1,200000,-1,2021-10-13.20:34:11
wikitalk,2394385,5021410,1,3,117.605769,100000,0,103.349141,101010,116446,2041438,1316367,-1,400000,-1,2021-10-13.20:34:13
wikitalk,2394385,5021410,1,3,162.625525,100000,0,117.934565,100835,112690,3144460,1294028,-1,800000,-1,2021-10-13.20:34:15
wikitalk,2394385,5021410,1,3,230.436582,100000,0,136.658424,100563,110250,5402161,1176462,-1,1600000,-1,2021-10-13.20:34:17
wikitalk,2394385,5021410,1,3,352.302049,100000,0,185.348291,100686,110028,10564152,1112621,-1,3200000,-1,2021-10-13.20:34:20
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:34:22
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:34:23
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:34:24
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:34:26
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:34:27
wiki_talk_en,2987536,24981163,1,3,96.877437,100000,0,85.899116,107458,144447,1084905,1482362,-1,100000,-1,2021-10-13.20:34:32
wiki_talk_en,2987536,24981163,1,3,115.735444,100000,0,94.577430,101253,130507,1374895,1365723,-1,200000,-1,2021-10-13.20:34:36
wiki_talk_en,2987536,24981163,1,3,136.007138,100000,0,107.716293,100492,121039,1963271,1305805,-1,400000,-1,2021-10-13.20:34:41
wiki_talk_en,2987536,24981163,1,3,180.444516,100000,0,125.349993,100096,118577,3597541,1218976,-1,800000,-1,2021-10-13.20:34:46
wiki_talk_en,2987536,24981163,1,3,252.929060,100000,0,148.754955,100798,113554,5734188,1152650,-1,1600000,-1,2021-10-13.20:34:51
wiki_talk_en,2987536,24981163,1,3,371.078913,100000,0,182.817248,99781,111038,9387435,1052462,-1,3200000,-1,2021-10-13.20:34:57
wiki_talk_en,2987536,24981163,1,3,565.738916,100000,0,296.980303,100642,110677,20488727,976828,-1,6400000,-1,2021-10-13.20:35:03
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:07
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:12
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:16
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:20
ba-1m-8m,1000000,7999964,1,13,29.638027,100000,0,92.430287,166972,177867,198924,173963,5,100000,-1,2021-10-13.20:35:23
ba-1m-8m,1000000,7999964,1,13,67.937379,100000,0,86.600110,129555,151528,174474,142518,4,200000,-1,2021-10-13.20:35:27
ba-1m-8m,1000000,7999964,1,13,124.538760,100000,0,102.014465,111814,155330,246357,162657,4,400000,-1,2021-10-13.20:35:30
ba-1m-8m,1000000,7999964,1,13,209.381056,100000,0,112.223579,109467,144647,280801,192950,4,800000,-1,2021-10-13.20:35:34
ba-1m-8m,1000000,7999964,1,13,323.795499,100000,0,131.612796,111962,154441,477651,196015,4,1600000,-1,2021-10-13.20:35:38
ba-1m-8m,1000000,7999964,1,13,434.399362,100000,0,178.469889,66432,169630,1264313,138205,3,3200000,-1,2021-10-13.20:35:43
ba-1m-8m,1000000,7999964,1,13,558.288180,100000,0,182.675441,52159,140065,1347334,105846,5,6400000,-1,2021-10-13.20:35:49
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:52
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:55
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:35:58
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:36:01
baidu,2141301,17794839,1,13,65.033230,100000,0,93.411529,137804,163736,239369,154214,7,100000,-1,2021-10-13.20:36:21
baidu,2141301,17794839,1,13,99.333580,100000,0,89.515472,115128,137428,233290,147263,5,200000,-1,2021-10-13.20:36:40
baidu,2141301,17794839,1,13,145.781333,100000,0,94.974077,107267,131477,332983,159266,6,400000,-1,2021-10-13.20:37:00
baidu,2141301,17794839,1,13,218.182414,100000,0,102.353520,106148,130985,722886,123603,4,800000,-1,2021-10-13.20:37:20
baidu,2141301,17794839,1,13,324.213369,100000,0,108.000632,98877,127208,1010193,115976,4,1600000,-1,2021-10-13.20:37:40
baidu,2141301,17794839,1,13,480.277406,100000,0,130.785458,102811,128913,2547945,117985,5,3200000,-1,2021-10-13.20:38:01
baidu,2141301,17794839,1,13,724.240975,100000,0,147.272251,99431,124739,3384358,113888,6,6400000,-1,2021-10-13.20:38:23
baidu,2141301,17794839,1,13,1093.737728,100000,0,187.621459,97301,123141,6092421,112221,5,12800000,-1,2021-10-13.20:38:46
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:39:04
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:39:21
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:39:38
dbpedia,3966925,13820853,1,13,121.368906,100000,0,92.112433,145699,151034,208820,148926,4,100000,-1,2021-10-13.20:39:49
dbpedia,3966925,13820853,1,13,160.453564,100000,0,85.794862,128833,135630,164898,132566,3,200000,-1,2021-10-13.20:40:00
dbpedia,3966925,13820853,1,13,218.319684,100000,0,87.741697,117442,129796,208648,124192,3,400000,-1,2021-10-13.20:40:11
dbpedia,3966925,13820853,1,13,315.927532,100000,0,88.591001,109557,126095,213166,118538,3,800000,-1,2021-10-13.20:40:22
dbpedia,3966925,13820853,1,13,473.042420,100000,0,97.179629,105216,124738,405910,115897,4,1600000,-1,2021-10-13.20:40:34
dbpedia,3966925,13820853,1,13,735.069704,100000,0,108.351565,101668,122569,552856,113225,4,3200000,-1,2021-10-13.20:40:47
dbpedia,3966925,13820853,1,13,1103.011705,100000,0,116.460212,100240,121752,887993,112290,4,6400000,-1,2021-10-13.20:41:01
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:41:11
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:41:20
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:41:30
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:41:39
er-1m-8m,1000000,8000000,1,13,30.378235,100000,0,95.494298,181188,183814,195776,182712,3,100000,-1,2021-10-13.20:41:44
er-1m-8m,1000000,8000000,1,13,72.158666,100000,0,89.486825,148564,158279,168474,154018,3,200000,-1,2021-10-13.20:41:50
er-1m-8m,1000000,8000000,1,13,141.110645,100000,0,95.869868,99601,144299,167343,127295,4,400000,-1,2021-10-13.20:41:56
er-1m-8m,1000000,8000000,1,13,251.934743,100000,0,150.843806,157399,200971,412064,248948,4,800000,-1,2021-10-13.20:42:02
er-1m-8m,1000000,8000000,1,13,385.803667,100000,0,203.277061,44238,228031,702813,185604,4,1600000,-1,2021-10-13.20:42:09
er-1m-8m,1000000,8000000,1,13,539.424577,100000,0,179.275035,36244,143794,609078,105751,5,3200000,-1,2021-10-13.20:42:17
er-1m-8m,1000000,8000000,1,13,762.206471,100000,0,959.745113,772064,812483,11080790,799755,4,6400000,-1,2021-10-13.20:42:26
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:42:31
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:42:37
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:42:42
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:42:48
livej,4847571,68993773,1,13,141.221605,100000,0,105.559089,176536,184302,200453,181600,6,100000,-1,2021-10-13.20:43:21
livej,4847571,68993773,1,13,192.359017,100000,0,102.623971,152296,166139,190871,162645,4,200000,-1,2021-10-13.20:43:54
livej,4847571,68993773,1,13,270.319737,100000,0,105.494867,129643,154832,211360,146722,5,400000,-1,2021-10-13.20:44:28
livej,4847571,68993773,1,13,404.129716,100000,0,115.059116,116186,153418,302018,140482,4,800000,-1,2021-10-13.20:45:02
livej,4847571,68993773,1,13,614.378188,100000,0,126.422925,109354,152998,517542,135837,5,1600000,-1,2021-10-13.20:45:36
livej,4847571,68993773,1,13,942.850408,100000,0,135.804747,108282,151945,897531,134102,5,3200000,-1,2021-10-13.20:46:12
livej,4847571,68993773,1,13,1436.743992,100000,0,156.701678,104852,151742,1752820,133125,4,6400000,-1,2021-10-13.20:46:49
livej,4847571,68993773,1,13,2185.136929,100000,0,181.327367,103183,149245,2994584,130856,4,12800000,-1,2021-10-13.20:47:29
livej,4847571,68993773,1,13,3392.621025,100000,0,226.447809,103166,145471,5325431,128231,5,25600000,-1,2021-10-13.20:48:14
livej,4847571,68993773,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:48:45
livej,4847571,68993773,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:49:17
patent,6009555,16518948,1,13,175.868790,100000,0,115.891499,188817,190021,197285,189491,3,100000,-1,2021-10-13.20:49:39
patent,6009555,16518948,1,13,236.033932,100000,0,110.381334,170175,173867,180065,172212,3,200000,-1,2021-10-13.20:50:02
patent,6009555,16518948,1,13,336.750775,100000,0,107.986899,142751,156374,168073,150575,3,400000,-1,2021-10-13.20:50:25
patent,6009555,16518948,1,13,506.734051,100000,0,116.557159,116844,151273,201148,137828,4,800000,-1,2021-10-13.20:50:48
patent,6009555,16518948,1,13,788.366519,100000,0,135.966600,114979,159892,300706,142133,4,1600000,-1,2021-10-13.20:51:12
patent,6009555,16518948,1,13,1216.429562,100000,0,153.350824,105780,162040,505148,141023,4,3200000,-1,2021-10-13.20:51:38
patent,6009555,16518948,1,13,1849.486103,100000,0,179.681618,105225,167864,903940,144901,4,6400000,-1,2021-10-13.20:52:05
patent,6009555,16518948,1,13,2791.325444,100000,0,226.574780,100734,167133,1657666,143465,3,12800000,-1,2021-10-13.20:52:36
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:52:56
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:53:15
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:53:34
pokec,1632804,30622564,1,13,49.285563,100000,0,97.741169,170346,178789,197629,175676,5,100000,-1,2021-10-13.20:53:51
pokec,1632804,30622564,1,13,91.633370,100000,0,93.721936,129419,154135,175919,144496,4,200000,-1,2021-10-13.20:54:08
pokec,1632804,30622564,1,13,154.942952,100000,0,114.694580,120809,164644,276649,183968,4,400000,-1,2021-10-13.20:54:25
pokec,1632804,30622564,1,13,252.539404,100000,0,121.040368,101271,150556,355830,180103,5,800000,-1,2021-10-13.20:54:42
pokec,1632804,30622564,1,13,384.560529,100000,0,134.222789,87240,154015,601021,132797,4,1600000,-1,2021-10-13.20:55:00
pokec,1632804,30622564,1,13,560.330705,100000,0,217.748868,170032,219253,2272784,200743,4,3200000,-1,2021-10-13.20:55:19
pokec,1632804,30622564,1,13,813.395260,100000,0,175.136638,86985,148845,2012869,126135,4,6400000,-1,2021-10-13.20:55:39
pokec,1632804,30622564,1,13,1218.252355,100000,0,229.277281,85314,151226,3742696,128483,4,12800000,-1,2021-10-13.20:56:00
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.20:56:16
