model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
pokec,1632804,30622564,8,4,1589.275909,0,100000,43.560814,77396,0,2688816,0,0,0,-1,-1,-1,2022-09-27.23:19:52
pokec,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1919.74,314.005,2022-09-27.23:20:41
rmat-1m-8m,999760,7810950,8,4,433.885549,100000,0,306.131830,100021,133317,23377450,7,7,20554,-1,-1,-1,2022-09-27.23:20:44
rmat-1m-8m,999760,7810950,8,4,435.434594,0,100000,171.242359,96945,0,18844231,0,0,0,-1,-1,-1,2022-09-27.23:20:48
rmat-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2750.57,1036.64,2022-09-27.23:21:02
roadNetCA,1971281,5533214,8,4,802.855351,100000,0,61.283898,52366,252277,591085,123,136,146242,-1,-1,-1,2022-09-27.23:21:06
roadNetCA,1971281,5533214,8,4,809.918151,0,100000,22.660924,59249,0,95043,0,0,0,-1,-1,-1,2022-09-27.23:21:10
roadNetCA,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406.381,122.103,2022-09-27.23:21:16
wiki-links,5710993,130160392,8,4,8881.361215,100000,0,1032.430461,187521,217510,47649000,60,65,18700,-1,-1,-1,2022-09-27.23:23:58
wiki-links,5710993,130160392,8,4,8876.132540,0,100000,554.858146,184653,0,44339135,0,0,0,-1,-1,-1,2022-09-27.23:26:32
wiki-links,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,832.815,599.183,2022-09-27.23:31:00
wikitalk,2394385,5021410,8,4,383.772524,100000,0,346.199647,100057,108735,13157125,3,4,5393,-1,-1,-1,2022-09-27.23:31:03
wikitalk,2394385,5021410,8,4,381.130321,0,100000,204.115012,99547,0,10655883,0,0,0,-1,-1,-1,2022-09-27.23:31:06
wikitalk,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,843.555,431.138,2022-09-27.23:31:14
wiki_talk_en,2987536,24981163,8,4,685.978402,100000,0,673.855027,100655,110126,22958532,1,1,5783,-1,-1,-1,2022-09-27.23:31:22
wiki_talk_en,2987536,24981163,8,4,674.457682,0,100000,387.008080,100420,0,20659801,0,0,0,-1,-1,-1,2022-09-27.23:31:29
wiki_talk_en,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2795.27,1031.82,2022-09-27.23:31:46
ba-1m-8m,1000000,7999964,16,4,524.663097,100000,0,76.563553,21536,164248,1414137,0,0,89271,-1,-1,-1,2022-09-27.23:31:52
ba-1m-8m,1000000,7999964,16,4,496.959001,0,100000,26.955515,21819,0,147122,0,0,0,-1,-1,-1,2022-09-27.23:31:56
ba-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21703.1,264.887,2022-09-27.23:32:32
baidu,2141301,17794839,16,4,1485.125803,100000,0,152.068689,97710,130707,6242907,9,10,20642,-1,-1,-1,2022-09-27.23:33:03
baidu,2141301,17794839,16,4,1490.540400,0,100000,85.911219,93988,0,3300727,0,0,0,-1,-1,-1,2022-09-27.23:33:32
baidu,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,874.874,523.566,2022-09-27.23:34:05
dbpedia,3966925,13820853,16,4,1951.022614,100000,0,103.693344,98157,125246,1347356,13,13,16562,-1,-1,-1,2022-09-27.23:34:25
dbpedia,3966925,13820853,16,4,1930.584243,0,100000,537.296130,100782,0,906594,0,0,0,-1,-1,-1,2022-09-27.23:34:44
dbpedia,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,822.99,407.614,2022-09-27.23:35:14
er-1m-8m,1000000,8000000,16,4,800.972536,100000,0,29.156379,38071,64576,535016,0,0,15188,-1,-1,-1,2022-09-27.23:35:27
er-1m-8m,1000000,8000000,16,4,831.984883,0,100000,19.576252,33825,0,329224,0,0,0,-1,-1,-1,2022-09-27.23:35:37
er-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2192.91,200.13,2022-09-27.23:35:54
livej,4847571,68993773,16,4,4880.401041,100000,0,171.969403,113690,159140,6469302,5,5,27892,-1,-1,-1,2022-09-27.23:36:58
livej,4847571,68993773,16,4,4830.400177,0,100000,72.446927,104513,0,4598208,0,0,0,-1,-1,-1,2022-09-27.23:38:00
livej,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505.638,514.264,2022-09-27.23:39:36
patent,6009555,16518948,16,4,3606.046422,100000,0,95.425082,103848,179467,1819596,24,26,50914,-1,-1,-1,2022-09-27.23:40:20
patent,6009555,16518948,16,4,3601.030236,0,100000,44.107112,95311,0,998462,0,0,0,-1,-1,-1,2022-09-27.23:41:01
patent,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1232.93,336.901,2022-09-27.23:41:46
pokec,1632804,30622564,16,4,1616.923311,100000,0,86.143208,83922,144557,3853552,26,29,39905,-1,-1,-1,2022-09-27.23:42:17
pokec,1632804,30622564,16,4,1578.782430,0,100000,50.119128,75239,0,1745433,0,0,0,-1,-1,-1,2022-09-27.23:42:46
pokec,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1844.67,415.326,2022-09-27.23:43:33
rmat-1m-8m,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-27.23:51:53
rmat-1m-8m,999760,7810950,16,4,437.978773,0,100000,151.498151,95702,0,14556956,0,0,0,-1,-1,-1,2022-09-27.23:51:57
rmat-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2848.18,1241.2,2022-09-27.23:52:11
roadNetCA,1971281,5533214,16,4,823.651995,100000,0,67.328288,48755,249145,539652,126,136,146253,-1,-1,-1,2022-09-27.23:52:15
roadNetCA,1971281,5533214,16,4,833.732013,0,100000,32.835024,59471,0,95360,0,0,0,-1,-1,-1,2022-09-27.23:52:19
roadNetCA,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,375.638,120.64,2022-09-27.23:52:26
wiki-links,5710993,130160392,16,4,8877.666354,100000,0,997.074684,187510,217007,38449726,54,62,18261,-1,-1,-1,2022-09-27.23:55:08
wiki-links,5710993,130160392,16,4,8819.481236,0,100000,489.683617,178737,0,35956557,0,0,0,-1,-1,-1,2022-09-27.23:57:42
wiki-links,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,709.459,896.037,2022-09-28.00:02:09
wikitalk,2394385,5021410,16,4,383.016075,100000,0,355.183835,100096,108744,12041448,1,1,5336,-1,-1,-1,2022-09-28.00:02:13
wikitalk,2394385,5021410,16,4,377.793581,0,100000,177.598257,98936,0,10439765,0,0,0,-1,-1,-1,2022-09-28.00:02:16
wikitalk,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,829.876,471.421,2022-09-28.00:02:24
wiki_talk_en,2987536,24981163,16,4,694.419229,100000,0,683.087505,100726,110137,21338747,0,0,5750,-1,-1,-1,2022-09-28.00:02:32
wiki_talk_en,2987536,24981163,16,4,676.408281,0,100000,325.908552,100034,0,20184235,0,0,0,-1,-1,-1,2022-09-28.00:02:39
wiki_talk_en,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2780.52,1096.18,2022-09-28.00:02:57
ba-1m-8m,1000000,7999964,32,4,530.503504,100000,0,76.105856,21610,164136,1131278,0,0,89260,-1,-1,-1,2022-09-28.00:03:02
ba-1m-8m,1000000,7999964,32,4,498.875445,0,100000,28.825997,21776,0,148376,0,0,0,-1,-1,-1,2022-09-28.00:03:06
ba-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21835.5,264.046,2022-09-28.00:03:43
baidu,2141301,17794839,32,4,1496.002009,100000,0,183.599705,97746,130434,5116806,9,9,20547,-1,-1,-1,2022-09-28.00:04:14
baidu,2141301,17794839,32,4,1490.288511,0,100000,81.042692,93387,0,2791519,0,0,0,-1,-1,-1,2022-09-28.00:04:43
baidu,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,852.901,514.535,2022-09-28.00:05:15
dbpedia,3966925,13820853,32,4,1950.429673,100000,0,140.469655,98133,124815,1246323,13,15,16562,-1,-1,-1,2022-09-28.00:05:36
dbpedia,3966925,13820853,32,4,1922.749971,0,100000,547.034884,100752,0,906794,0,0,0,-1,-1,-1,2022-09-28.00:05:55
dbpedia,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,810.108,389.704,2022-09-28.00:06:25
er-1m-8m,1000000,8000000,32,4,814.586338,100000,0,40.089865,38064,64207,443108,0,0,15218,-1,-1,-1,2022-09-28.00:06:38
er-1m-8m,1000000,8000000,32,4,837.392681,0,100000,21.240871,32833,0,275122,0,0,0,-1,-1,-1,2022-09-28.00:06:48
er-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2180.6,205.458,2022-09-28.00:07:05
livej,4847571,68993773,32,4,4869.085553,100000,0,210.116198,113642,159039,4950433,4,4,27959,-1,-1,-1,2022-09-28.00:08:10
livej,4847571,68993773,32,4,4847.110085,0,100000,83.330739,101591,0,3457698,0,0,0,-1,-1,-1,2022-09-28.00:09:11
livej,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,493.012,498.264,2022-09-28.00:10:48
patent,6009555,16518948,32,4,3591.230114,100000,0,138.350215,104210,177071,1505293,27,30,51003,-1,-1,-1,2022-09-28.00:11:32
patent,6009555,16518948,32,4,3597.057868,0,100000,45.536495,96295,0,838671,0,0,0,-1,-1,-1,2022-09-28.00:12:13
patent,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1253.93,320.697,2022-09-28.00:12:59
pokec,1632804,30622564,32,4,1595.094135,100000,0,100.428088,83906,143695,2983252,22,24,39495,-1,-1,-1,2022-09-28.00:13:30
pokec,1632804,30622564,32,4,1595.489299,0,100000,54.515426,71023,0,1237566,0,0,0,-1,-1,-1,2022-09-28.00:13:59
pokec,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1887.34,397.913,2022-09-28.00:14:46
rmat-1m-8m,999760,7810950,32,4,437.724678,100000,0,317.587491,100060,133065,15342402,5,5,20194,-1,-1,-1,2022-09-28.00:14:50
rmat-1m-8m,999760,7810950,32,4,436.718859,0,100000,150.526151,94180,0,13222859,0,0,0,-1,-1,-1,2022-09-28.00:14:54
rmat-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2721.41,1156.7,2022-09-28.00:15:07
roadNetCA,1971281,5533214,32,4,830.608999,100000,0,80.409401,46870,246468,472984,128,136,146562,-1,-1,-1,2022-09-28.00:15:12
roadNetCA,1971281,5533214,32,4,807.078758,0,100000,39.688029,59638,0,95325,0,0,0,-1,-1,-1,2022-09-28.00:15:16
roadNetCA,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,419.97,124.582,2022-09-28.00:15:23
wiki-links,5710993,130160392,32,4,8867.326365,100000,0,1066.944503,187445,217322,33269473,58,60,18694,-1,-1,-1,2022-09-28.00:18:05
wiki-links,5710993,130160392,32,4,8860.013173,0,100000,473.611471,171512,0,27453546,0,0,0,-1,-1,-1,2022-09-28.00:20:40
wiki-links,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,667.177,896.201,2022-09-28.00:25:08
wikitalk,2394385,5021410,32,4,383.792986,100000,0,414.872588,100185,108781,11943617,2,2,5364,-1,-1,-1,2022-09-28.00:25:11
wikitalk,2394385,5021410,32,4,377.065321,0,100000,160.628297,98535,0,9930432,0,0,0,-1,-1,-1,2022-09-28.00:25:14
wikitalk,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,790.723,452.292,2022-09-28.00:25:23
wiki_talk_en,2987536,24981163,32,4,698.260097,100000,0,762.618323,100846,110182,20640478,0,0,5837,-1,-1,-1,2022-09-28.00:25:31
wiki_talk_en,2987536,24981163,32,4,676.568860,0,100000,285.538004,99472,0,19259332,0,0,0,-1,-1,-1,2022-09-28.00:25:38
wiki_talk_en,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2764.67,1048.55,2022-09-28.00:25:55
ba-1m-8m,1000000,7999964,64,4,536.674455,100000,0,99.548218,21477,161580,980274,0,0,89216,-1,-1,-1,2022-09-28.00:26:01
ba-1m-8m,1000000,7999964,64,4,498.727451,0,100000,36.547887,21855,0,148612,0,0,0,-1,-1,-1,2022-09-28.00:26:05
ba-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21860.8,270.597,2022-09-28.00:26:42
baidu,2141301,17794839,64,4,1509.209546,100000,0,268.869800,97856,130999,4865812,13,13,21073,-1,-1,-1,2022-09-28.00:27:13
baidu,2141301,17794839,64,4,1502.261713,0,100000,97.353301,93004,0,2400726,0,0,0,-1,-1,-1,2022-09-28.00:27:43
baidu,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,873.005,478.725,2022-09-28.00:28:15
dbpedia,3966925,13820853,64,4,1934.188243,100000,0,210.116586,98854,125497,1364635,22,24,16698,-1,-1,-1,2022-09-28.00:28:36
dbpedia,3966925,13820853,64,4,1939.531692,0,100000,596.870398,100726,0,906207,0,0,0,-1,-1,-1,2022-09-28.00:28:56
dbpedia,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813.265,354.033,2022-09-28.00:29:26
er-1m-8m,1000000,8000000,64,4,808.096538,100000,0,55.372021,38081,63912,444103,0,0,15213,-1,-1,-1,2022-09-28.00:29:39
er-1m-8m,1000000,8000000,64,4,781.367484,0,100000,26.207215,31427,0,229465,0,0,0,-1,-1,-1,2022-09-28.00:29:50
er-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2163.37,199.362,2022-09-28.00:30:07
livej,4847571,68993773,64,4,4893.703290,100000,0,310.596635,113823,159127,4471208,5,5,27870,-1,-1,-1,2022-09-28.00:31:12
livej,4847571,68993773,64,4,4872.109667,0,100000,96.797884,98271,0,2515072,0,0,0,-1,-1,-1,2022-09-28.00:32:14
livej,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,475.407,468.84,2022-09-28.00:33:51
patent,6009555,16518948,64,4,3617.563661,100000,0,255.765423,104860,176990,1506500,26,28,50864,-1,-1,-1,2022-09-28.00:34:35
patent,6009555,16518948,64,4,3586.057935,0,100000,53.606912,96995,0,720879,0,0,0,-1,-1,-1,2022-09-28.00:35:17
patent,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1230.76,277.589,2022-09-28.00:36:02
pokec,1632804,30622564,64,4,1588.262015,100000,0,147.896616,84317,143606,2644599,22,24,39239,-1,-1,-1,2022-09-28.00:36:33
pokec,1632804,30622564,64,4,1611.320096,0,100000,55.562352,72755,0,1396392,0,0,0,-1,-1,-1,2022-09-28.00:37:02
pokec,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1847.94,390.115,2022-09-28.00:37:50
rmat-1m-8m,999760,7810950,64,4,435.855178,100000,0,395.997320,100033,133687,14999011,11,11,20712,-1,-1,-1,2022-09-28.00:37:54
rmat-1m-8m,999760,7810950,64,4,437.135111,0,100000,189.591450,93682,0,12209930,0,0,0,-1,-1,-1,2022-09-28.00:37:58
rmat-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2775.53,1080.1,2022-09-28.00:38:12
roadNetCA,1971281,5533214,64,4,834.785290,100000,0,90.936386,46978,248392,495636,126,130,146220,-1,-1,-1,2022-09-28.00:38:16
roadNetCA,1971281,5533214,64,4,819.157918,0,100000,42.134561,59903,0,95810,0,0,0,-1,-1,-1,2022-09-28.00:38:20
roadNetCA,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,383.634,126.479,2022-09-28.00:38:27
wiki-links,5710993,130160392,64,4,8888.996832,100000,0,1325.581379,187456,216265,29315872,47,57,17789,-1,-1,-1,2022-09-28.00:41:11
wiki-links,5710993,130160392,64,4,8878.979042,0,100000,522.138523,162133,0,23887313,0,0,0,-1,-1,-1,2022-09-28.00:43:46
wiki-links,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,663.314,896.03,2022-09-28.00:48:14
wikitalk,2394385,5021410,64,4,381.635941,100000,0,503.739051,100202,108541,11355591,0,0,5228,-1,-1,-1,2022-09-28.00:48:17
wikitalk,2394385,5021410,64,4,379.345337,0,100000,162.269412,98383,0,9905643,0,0,0,-1,-1,-1,2022-09-28.00:48:21
wikitalk,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,784.332,427.941,2022-09-28.00:48:29
wiki_talk_en,2987536,24981163,64,4,708.308542,100000,0,904.145834,100911,110491,20452581,0,0,5979,-1,-1,-1,2022-09-28.00:48:38
wiki_talk_en,2987536,24981163,64,4,682.768463,0,100000,300.812758,99499,0,18812396,0,0,0,-1,-1,-1,2022-09-28.00:48:45
wiki_talk_en,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2778.23,1012.68,2022-09-28.00:49:02
ba-1m-8m,1000000,7999964,1,4,533.498906,100000,0,410.121713,22035,166225,1855695,0,0,89354,-1,-1,-1,2022-09-28.00:49:08
ba-1m-8m,1000000,7999964,1,4,500.610364,0,100000,73.229901,22035,0,154493,0,0,0,-1,-1,-1,2022-09-28.00:49:12
ba-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20318.3,231.426,2022-09-28.00:49:47
baidu,2141301,17794839,1,4,1509.684125,100000,0,535.932196,98204,131683,9720031,4,4,20732,-1,-1,-1,2022-09-28.00:50:18
baidu,2141301,17794839,1,4,1527.801190,0,100000,436.897684,98204,0,5854018,0,0,0,-1,-1,-1,2022-09-28.00:50:47
baidu,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1034,371.948,2022-09-28.00:51:20
dbpedia,3966925,13820853,1,4,1951.511294,100000,0,222.179456,100897,127788,1688737,15,15,16609,-1,-1,-1,2022-09-28.00:51:40
dbpedia,3966925,13820853,1,4,1944.657313,0,100000,947.774672,100897,0,907823,0,0,0,-1,-1,-1,2022-09-28.00:52:00
dbpedia,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1256.52,333.969,2022-09-28.00:52:30
er-1m-8m,1000000,8000000,1,4,796.766174,100000,0,118.469611,39067,65652,652680,0,0,15246,-1,-1,-1,2022-09-28.00:52:42
er-1m-8m,1000000,8000000,1,4,804.518452,0,100000,86.997107,39067,0,429513,0,0,0,-1,-1,-1,2022-09-28.00:52:53
er-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1991.06,196.202,2022-09-28.00:53:09
livej,4847571,68993773,1,4,4883.001864,100000,0,541.607872,114343,160115,11611733,6,6,27945,-1,-1,-1,2022-09-28.00:54:14
livej,4847571,68993773,1,4,4866.360464,0,100000,302.564222,114343,0,8810609,0,0,0,-1,-1,-1,2022-09-28.00:55:15
livej,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1938.58,385.193,2022-09-28.00:56:53
patent,6009555,16518948,1,4,3608.097846,100000,0,327.691796,105994,181783,2412847,26,28,50757,-1,-1,-1,2022-09-28.00:57:37
patent,6009555,16518948,1,4,3624.485791,0,100000,152.350165,105994,0,1491313,0,0,0,-1,-1,-1,2022-09-28.00:58:18
patent,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3619.18,297.381,2022-09-28.00:59:06
pokec,1632804,30622564,1,4,1621.327826,100000,0,434.075061,85001,146159,5823693,31,33,40189,-1,-1,-1,2022-09-28.00:59:37
pokec,1632804,30622564,1,4,1601.363915,0,100000,203.614824,85001,0,3240928,0,0,0,-1,-1,-1,2022-09-28.01:00:06
pokec,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2660.32,329.638,2022-09-28.01:00:54
rmat-1m-8m,999760,7810950,1,4,435.541872,100000,0,718.840692,100572,133889,31016617,10,10,20284,-1,-1,-1,2022-09-28.01:00:58
rmat-1m-8m,999760,7810950,1,4,438.208692,0,100000,682.332310,100572,0,22740887,0,0,0,-1,-1,-1,2022-09-28.01:01:02
rmat-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2000.13,753.611,2022-09-28.01:01:15
roadNetCA,1971281,5533214,1,4,813.976414,100000,0,177.262680,61534,256362,629634,121,136,146075,-1,-1,-1,2022-09-28.01:01:19
roadNetCA,1971281,5533214,1,4,818.853715,0,100000,50.005786,61534,0,96576,0,0,0,-1,-1,-1,2022-09-28.01:01:23
roadNetCA,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368.218,117.825,2022-09-28.01:01:30
wiki-links,5710993,130160392,1,4,8929.771261,100000,0,2304.275646,187714,217566,63776843,58,63,18535,-1,-1,-1,2022-09-28.01:04:13
wiki-links,5710993,130160392,1,4,8899.166289,0,100000,1904.999920,187714,0,56223559,0,0,0,-1,-1,-1,2022-09-28.01:06:49
wiki-links,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3064.94,1049.2,2022-09-28.01:11:18
wikitalk,2394385,5021410,1,4,384.210922,100000,0,634.496241,100643,109450,14645967,3,3,5363,-1,-1,-1,2022-09-28.01:11:21
wikitalk,2394385,5021410,1,4,381.550556,0,100000,742.432342,100643,0,11054790,0,0,0,-1,-1,-1,2022-09-28.01:11:25
wikitalk,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,830.123,342.86,2022-09-28.01:11:33
wiki_talk_en,2987536,24981163,1,4,674.731910,100000,0,1043.054971,101184,110831,25857504,1,1,5859,-1,-1,-1,2022-09-28.01:11:41
wiki_talk_en,2987536,24981163,1,4,673.014807,0,100000,1442.147770,101184,0,21311531,0,0,0,-1,-1,-1,2022-09-28.01:11:49
wiki_talk_en,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2434.47,869.085,2022-09-28.01:12:06
ba-1m-8m,1000000,7999964,2,4,517.960144,100000,0,221.698029,22004,166016,1838267,0,0,89366,-1,-1,-1,2022-09-28.01:12:12
ba-1m-8m,1000000,7999964,2,4,491.738221,0,100000,40.794626,22013,0,153332,0,0,0,-1,-1,-1,2022-09-28.01:12:15
ba-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20468.2,238.272,2022-09-28.01:12:50
baidu,2141301,17794839,2,4,1486.874155,100000,0,293.202601,98113,131545,9496757,4,4,20719,-1,-1,-1,2022-09-28.01:13:21
baidu,2141301,17794839,2,4,1482.779733,0,100000,236.267166,98104,0,5752559,0,0,0,-1,-1,-1,2022-09-28.01:13:50
baidu,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,803.413,311.83,2022-09-28.01:14:22
dbpedia,3966925,13820853,2,4,1922.574238,100000,0,140.530438,100615,127406,1665745,15,15,16604,-1,-1,-1,2022-09-28.01:14:42
dbpedia,3966925,13820853,2,4,1905.549721,0,100000,601.283750,100875,0,905379,0,0,0,-1,-1,-1,2022-09-28.01:15:01
dbpedia,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,928.761,291.056,2022-09-28.01:15:31
er-1m-8m,1000000,8000000,2,4,783.223463,100000,0,64.630431,39008,65523,646524,0,0,15245,-1,-1,-1,2022-09-28.01:15:43
er-1m-8m,1000000,8000000,2,4,791.333702,0,100000,48.858594,38958,0,423613,0,0,0,-1,-1,-1,2022-09-28.01:15:54
er-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2140.17,210.344,2022-09-28.01:16:11
livej,4847571,68993773,2,4,4858.150834,100000,0,296.115927,114248,160033,11299163,6,6,28003,-1,-1,-1,2022-09-28.01:17:14
livej,4847571,68993773,2,4,4861.307771,0,100000,164.277224,114170,0,8565505,0,0,0,-1,-1,-1,2022-09-28.01:18:15
livej,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1208.37,294.387,2022-09-28.01:19:52
patent,6009555,16518948,2,4,3607.188158,100000,0,181.993384,105798,181487,2383185,25,27,50807,-1,-1,-1,2022-09-28.01:20:36
patent,6009555,16518948,2,4,3605.322631,0,100000,82.957701,105626,0,1469615,0,0,0,-1,-1,-1,2022-09-28.01:21:17
patent,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2057.9,226.016,2022-09-28.01:22:03
pokec,1632804,30622564,2,4,1598.599418,100000,0,235.684191,84924,146001,5715899,30,32,40169,-1,-1,-1,2022-09-28.01:22:34
pokec,1632804,30622564,2,4,1591.623037,0,100000,109.479042,84850,0,3173472,0,0,0,-1,-1,-1,2022-09-28.01:23:02
pokec,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2078.99,251.624,2022-09-28.01:23:50
rmat-1m-8m,999760,7810950,2,4,432.565722,100000,0,450.575824,100499,133862,30202840,9,9,20367,-1,-1,-1,2022-09-28.01:23:54
rmat-1m-8m,999760,7810950,2,4,439.601155,0,100000,376.868047,100466,0,22322523,0,0,0,-1,-1,-1,2022-09-28.01:23:57
rmat-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2422.52,757.925,2022-09-28.01:24:11
roadNetCA,1971281,5533214,2,4,805.965846,100000,0,105.994992,60934,255280,623971,122,137,146074,-1,-1,-1,2022-09-28.01:24:15
roadNetCA,1971281,5533214,2,4,808.509952,0,100000,30.331736,61246,0,96173,0,0,0,-1,-1,-1,2022-09-28.01:24:19
roadNetCA,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365.444,115.541,2022-09-28.01:24:25
wiki-links,5710993,130160392,2,4,8895.806672,100000,0,1464.206174,187664,217250,61042673,55,60,18280,-1,-1,-1,2022-09-28.01:27:07
wiki-links,5710993,130160392,2,4,8840.502015,0,100000,1076.978690,187598,0,54570711,0,0,0,-1,-1,-1,2022-09-28.01:29:41
wiki-links,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1789.18,748.395,2022-09-28.01:34:10
wikitalk,2394385,5021410,2,4,385.716853,100000,0,448.074585,100491,109333,14486971,4,4,5413,-1,-1,-1,2022-09-28.01:34:14
wikitalk,2394385,5021410,2,4,378.322195,0,100000,414.340525,100569,0,10987526,0,0,0,-1,-1,-1,2022-09-28.01:34:17
wikitalk,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,915.813,365.319,2022-09-28.01:34:25
wiki_talk_en,2987536,24981163,2,4,677.062520,100000,0,797.577998,101020,110654,25410394,1,1,5863,-1,-1,-1,2022-09-28.01:34:33
